CYCLE	CMDPOS0	CMDPOS1	CMDPOS2
1529	24	0	0
1530	24	0	0
1531	25	0	0
1532	25	0	0
1533	25	0	0
1534	26	0	0
1535	26	0	0
1536	26	0	0
1537	26	0	0
1538	27	0	0
1539	27	0	0
1540	27	0	0
1541	28	0	0
1542	28	0	0
1543	28	0	0
1544	29	0	0
1545	29	0	0
1546	29	0	0
1547	30	0	0
1548	30	0	0
1549	31	0	0
1550	31	0	0
1551	31	0	0
1552	32	0	0
1553	32	0	0
1554	32	0	0
1555	33	0	0
1556	33	0	0
1557	33	0	0
1558	34	0	0
1559	34	0	0
1560	34	0	0
1561	35	0	0
1562	35	0	0
1563	36	0	0
1564	36	0	0
1565	36	0	0
1566	37	0	0
1567	37	0	0
1568	38	0	0
1569	38	0	0
1570	38	0	0
1571	39	0	0
1572	39	0	0
1573	39	0	0
1574	40	0	0
1575	40	0	0
1576	41	0	0
1577	41	0	0
1578	41	0	0
1579	42	0	0
1580	42	0	0
1581	43	0	0
1582	43	0	0
1583	44	0	0
1584	44	0	0
1585	44	0	0
1586	45	0	0
1587	45	0	0
1588	46	0	0
1589	46	0	0
1590	46	0	0
1591	47	0	0
1592	47	0	0
1593	48	0	0
1594	48	0	0
1595	49	0	0
1596	49	0	0
1597	50	0	0
1598	50	0	0
1599	50	0	0
1600	51	0	0
1601	51	0	0
1602	52	0	0
1603	52	0	0
1604	53	0	0
1605	53	0	0
1606	54	0	0
1607	54	0	0
1608	54	0	0
1609	55	0	0
1610	55	0	0
1611	56	0	0
1612	56	0	0
1613	56	0	0
1614	57	0	0
1615	57	0	0
1616	58	0	0
1617	58	0	0
1618	59	0	0
1619	59	0	0
1620	59	0	0
1621	60	0	0
1622	60	0	0
1623	61	0	0
1624	61	0	0
1625	61	0	0
1626	62	0	0
1627	62	0	0
1628	62	0	0
1629	63	0	0
1630	63	0	0
1631	64	0	0
1632	64	0	0
1633	64	0	0
1634	65	0	0
1635	65	0	0
1636	66	0	0
1637	66	0	0
1638	66	0	0
1639	67	0	0
1640	67	0	0
1641	67	0	0
1642	68	0	0
1643	68	0	0
1644	68	0	0
1645	69	0	0
1646	69	0	0
1647	69	0	0
1648	70	0	0
1649	70	0	0
1650	71	0	0
1651	71	0	0
1652	71	0	0
1653	72	0	0
1654	72	0	0
1655	72	0	0
1656	73	0	0
1657	73	0	0
1658	73	0	0
1659	74	0	0
1660	74	0	0
1661	74	0	0
1662	74	0	0
1663	75	0	0
1664	75	0	0
1665	75	0	0
1666	76	0	0
1667	76	0	0
1668	76	0	0
1669	77	0	0
1670	77	0	0
1671	77	0	0
1672	78	0	0
1673	78	0	0
1674	78	0	0
1675	78	0	0
1676	79	0	0
1677	79	0	0
1678	79	0	0
1679	80	0	0
1680	80	0	0
1681	80	0	0
1682	80	0	0
1683	81	0	0
1684	81	0	0
1685	81	0	0
1686	82	0	0
1687	82	0	0
1688	82	0	0
1689	82	0	0
1690	83	0	0
1691	83	0	0
1692	83	0	0
1693	83	0	0
1694	84	0	0
1695	84	0	0
1696	84	0	0
1697	84	0	0
1698	85	0	0
1699	85	0	0
1700	85	0	0
1701	85	0	0
1702	86	0	0
1703	86	0	0
1704	86	0	0
1705	86	0	0
1706	87	0	0
1707	87	0	0
1708	87	0	0
1709	87	0	0
1710	88	0	0
1711	88	0	0
1712	88	0	0
1713	88	0	0
1714	88	0	0
1715	89	0	0
1716	89	0	0
1717	89	0	0
1718	89	0	0
1719	89	0	0
1720	90	0	0
1721	90	0	0
1722	90	0	0
1723	90	0	0
1724	90	0	0
1725	91	0	0
1726	91	0	0
1727	91	0	0
1728	91	0	0
1729	91	0	0
1730	92	0	0
1731	92	0	0
1732	92	0	0
1733	92	0	0
1734	92	0	0
1735	92	0	0
1736	93	0	0
1737	93	0	0
1738	93	0	0
1739	93	0	0
1740	93	0	0
1741	93	0	0
1742	94	0	0
1743	94	0	0
1744	94	0	0
1745	94	0	0
1746	94	0	0
1747	94	0	0
1748	95	0	0
1749	95	0	0
1750	95	0	0
1751	95	0	0
1752	95	0	0
1753	95	0	0
1754	95	0	0
1755	96	0	0
1756	96	0	0
1757	96	0	0
1758	96	0	0
1759	96	0	0
1760	96	0	0
1761	96	0	0
1762	96	0	0
1763	97	0	0
1764	97	0	0
1765	97	0	0
1766	97	0	0
1767	97	0	0
1768	97	0	0
1769	97	0	0
1770	97	0	0
1771	97	0	0
1772	98	0	0
1773	98	0	0
1774	98	0	0
1775	98	0	0
1776	98	0	0
1777	98	0	0
1778	98	0	0
1779	98	0	0
1780	98	0	0
1781	98	0	0
1782	98	0	0
1783	98	0	0
1784	99	0	0
1785	99	0	0
1786	99	0	0
1787	99	0	0
1788	99	0	0
1789	99	0	0
1790	99	0	0
1791	99	0	0
1792	99	0	0
1793	99	0	0
1794	99	0	0
1795	99	0	0
1796	99	0	0
1797	99	0	0
1798	99	0	0
1799	99	0	0
1800	100	0	0
1801	100	0	0
1802	100	0	0
1803	100	0	0
1804	100	0	0
1805	100	0	0
1806	100	0	0
1807	100	0	0
1808	100	0	0
1809	100	0	0
1810	100	0	0
1811	100	0	0
1812	100	0	0
1813	100	0	0
1814	100	0	0
1815	100	0	0
1816	100	0	0
1817	100	0	0
1818	100	0	0
1819	100	0	0
1820	100	0	0
1821	100	0	0
1822	100	0	0
1823	100	0	0
1824	100	0	0
1825	100	0	0
1826	100	0	0
1827	100	0	0
1828	100	0	0
1829	100	0	0
1830	100	0	0
1831	100	0	0
1832	100	0	0
1833	100	0	0
1834	100	0	0
1835	100	0	0
1836	100	0	0
1837	100	0	0
1838	100	0	0
1839	100	0	0
1840	100	0	0
1841	100	0	0
1842	100	0	0
1843	100	0	0
1844	100	0	0
1845	100	0	0
1846	100	0	0
1847	100	0	1
1848	100	0	1
1849	100	0	1
1850	100	0	1
1851	100	0	1
1852	100	0	1
1853	100	0	1
1854	100	0	1
1855	100	0	1
1856	100	0	1
1857	100	0	1
1858	100	0	1
1859	100	0	1
1860	100	0	1
1861	100	0	1
1862	100	0	1
1863	100	0	1
1864	100	0	2
1865	100	0	2
1866	100	0	2
1867	100	0	2
1868	100	0	2
1869	100	0	2
1870	100	0	2
1871	100	0	2
1872	100	0	2
1873	100	0	2
1874	100	0	2
1875	100	0	2
1876	100	0	3
1877	100	0	3
1878	100	0	3
1879	100	0	3
1880	100	0	3
1881	100	0	3
1882	100	0	3
1883	100	0	3
1884	100	0	3
1885	100	0	3
1886	100	0	4
1887	100	0	4
1888	100	0	4
1889	100	0	4
1890	100	0	4
1891	100	0	4
1892	100	0	4
1893	100	0	4
1894	100	0	5
1895	100	0	5
1896	100	0	5
1897	100	0	5
1898	100	0	5
1899	100	0	5
1900	100	0	5
1901	100	0	5
1902	100	0	6
1903	100	0	6
1904	100	0	6
1905	100	0	6
1906	100	0	6
1907	100	0	6
1908	100	0	7
1909	100	0	7
1910	100	0	7
1911	100	0	7
1912	100	0	7
1913	100	0	7
1914	100	0	7
1915	100	0	8
1916	100	0	8
1917	100	0	8
1918	100	0	8
1919	100	0	8
1920	100	0	8
1921	100	0	9
1922	100	0	9
1923	100	0	9
1924	100	0	9
1925	100	0	9
1926	100	0	10
1927	100	0	10
1928	100	0	10
1929	100	0	10
1930	100	0	10
1931	100	0	10
1932	100	0	11
1933	100	0	11
1934	100	0	11
1935	100	0	11
1936	100	0	11
1937	100	0	12
1938	100	0	12
1939	100	0	12
1940	100	0	12
1941	100	0	13
1942	100	0	13
1943	100	0	13
1944	100	0	13
1945	100	0	13
1946	100	0	14
1947	100	0	14
1948	100	0	14
1949	100	0	14
1950	100	0	15
1951	100	0	15
1952	100	0	15
1953	100	0	15
1954	100	0	15
1955	100	0	16
1956	100	0	16
1957	100	0	16
1958	100	0	16
1959	100	0	17
1960	100	0	17
1961	100	0	17
1962	100	0	17
1963	100	0	18
1964	100	0	18
1965	100	0	18
1966	100	0	18
1967	100	0	19
1968	100	0	19
1969	100	0	19
1970	100	0	19
1971	100	0	20
1972	100	0	20
1973	100	0	20
1974	100	0	21
1975	100	0	21
1976	100	0	21
1977	100	0	21
1978	100	0	22
1979	100	0	22
1980	100	0	22
1981	100	0	22
1982	100	0	23
1983	100	0	23
1984	100	0	23
1985	100	0	24
1986	100	0	24
1987	100	0	24
1988	100	0	25
1989	100	0	25
1990	100	0	25
1991	100	0	25
1992	100	0	26
1993	100	0	26
1994	100	0	26
1995	100	0	27
1996	100	0	27
1997	100	0	27
1998	100	0	28
1999	100	0	28
2000	100	0	28
2001	100	0	29
2002	100	0	29
2003	100	0	29
2004	100	0	29
2005	100	0	30
2006	100	0	30
2007	100	0	30
2008	100	0	31
2009	100	0	31
2010	100	0	31
2011	100	0	32
2012	100	0	32
2013	100	0	32
2014	100	0	33
2015	100	0	33
2016	100	0	34
2017	100	0	34
2018	100	0	34
2019	100	0	35
2020	100	0	35
2021	100	0	35
2022	100	0	36
2023	100	0	36
2024	100	0	36
2025	100	0	37
2026	100	0	37
2027	100	0	37
2028	100	0	38
2029	100	0	38
2030	100	0	39
2031	100	0	39
2032	100	0	39
2033	100	0	40
2034	100	0	40
2035	100	0	40
2036	100	0	41
2037	100	0	41
2038	100	0	42
2039	100	0	42
2040	100	0	42
2041	100	0	43
2042	100	0	43
2043	100	0	44
2044	100	0	44
2045	100	0	44
2046	100	0	45
2047	100	0	45
2048	100	0	46
2049	100	0	46
2050	100	0	46
2051	100	0	47
2052	100	0	47
2053	100	0	48
2054	100	0	48
2055	100	0	48
2056	100	0	49
2057	100	0	49
2058	100	0	50
2059	100	0	50
2060	100	0	51
2061	100	0	51
2062	100	0	51
2063	100	0	52
2064	100	0	52
2065	100	0	53
2066	100	0	53
2067	100	0	54
2068	100	0	54
2069	100	0	54
2070	100	0	55
2071	100	0	55
2072	100	0	56
2073	100	0	56
2074	100	0	57
2075	100	0	57
2076	100	0	58
2077	100	0	58
2078	100	0	59
2079	100	0	59
2080	100	0	59
2081	100	0	60
2082	100	0	60
2083	100	0	61
2084	100	0	61
2085	100	0	62
2086	100	0	62
2087	100	0	63
2088	100	0	63
2089	100	0	64
2090	100	0	64
2091	100	0	65
2092	100	0	65
2093	100	0	66
2094	100	0	66
2095	100	0	67
2096	100	0	67
2097	100	0	68
2098	100	0	68
2099	100	0	69
2100	100	0	69
2101	100	0	70
2102	100	0	70
2103	100	0	71
2104	100	0	71
2105	100	0	72
2106	100	0	72
2107	100	0	73
2108	100	0	73
2109	100	0	74
2110	100	0	74
2111	100	0	75
2112	100	0	75
2113	100	0	76
2114	100	0	76
2115	100	0	77
2116	100	0	77
2117	100	0	78
2118	100	0	78
2119	100	0	79
2120	100	0	79
2121	100	0	80
2122	100	0	80
2123	100	0	81
2124	100	0	82
2125	100	0	82
2126	100	0	83
2127	100	0	83
2128	100	0	84
2129	100	0	84
2130	100	0	85
2131	100	0	85
2132	100	0	86
2133	100	0	86
2134	100	0	87
2135	100	0	88
2136	100	0	88
2137	100	0	89
2138	100	0	89
2139	100	0	90
2140	100	0	90
2141	100	0	91
2142	100	0	92
2143	100	0	92
2144	100	0	93
2145	100	0	93
2146	100	0	94
2147	100	0	94
2148	100	0	95
2149	100	0	96
2150	100	0	96
2151	100	0	97
2152	100	0	97
2153	100	0	98
2154	100	0	99
2155	100	0	99
2156	100	0	100
2157	100	0	100
2158	100	0	101
2159	100	0	102
2160	100	0	102
2161	100	0	103
2162	100	0	103
2163	100	0	104
2164	100	0	105
2165	100	0	105
2166	100	0	106
2167	100	0	107
2168	100	0	107
2169	100	0	108
2170	100	0	108
2171	100	0	109
2172	100	0	110
2173	100	0	110
2174	100	0	111
2175	100	0	112
2176	100	0	112
2177	100	0	113
2178	100	0	113
2179	100	0	114
2180	100	0	115
2181	100	0	115
2182	100	0	116
2183	100	0	117
2184	100	0	117
2185	100	0	118
2186	100	0	119
2187	100	0	119
2188	100	0	120
2189	100	0	121
2190	100	0	121
2191	100	0	122
2192	100	0	123
2193	100	0	123
2194	100	0	124
2195	100	0	125
2196	100	0	125
2197	100	0	126
2198	100	0	127
2199	100	0	127
2200	100	0	128
2201	100	0	129
2202	100	0	129
2203	100	0	130
2204	100	0	131
2205	100	0	131
2206	100	0	132
2207	100	0	133
2208	100	0	133
2209	100	0	134
2210	100	0	135
2211	100	0	135
2212	100	0	136
2213	100	0	137
2214	100	0	138
2215	100	0	138
2216	100	0	139
2217	100	0	140
2218	100	0	140
2219	100	0	141
2220	100	0	142
2221	100	0	143
2222	100	0	143
2223	100	0	144
2224	100	0	145
2225	100	0	145
2226	100	0	146
2227	100	0	147
2228	100	0	148
2229	100	0	148
2230	100	0	149
2231	100	0	150
2232	100	0	151
2233	100	0	151
2234	100	0	152
2235	100	0	153
2236	100	0	154
2237	100	0	154
2238	100	0	155
2239	100	0	156
2240	100	0	157
2241	100	0	157
2242	100	0	158
2243	100	0	159
2244	100	0	160
2245	100	0	160
2246	100	0	161
2247	100	0	162
2248	100	0	163
2249	100	0	163
2250	100	0	164
2251	100	0	165
2252	100	0	166
2253	100	0	166
2254	100	0	167
2255	100	0	168
2256	100	0	169
2257	100	0	170
2258	100	0	170
2259	100	0	171
2260	100	0	172
2261	100	0	173
2262	100	0	173
2263	100	0	174
2264	100	0	175
2265	100	0	176
2266	100	0	177
2267	100	0	177
2268	100	0	178
2269	100	0	179
2270	100	0	180
2271	100	0	181
2272	100	0	181
2273	100	0	182
2274	100	0	183
2275	100	0	184
2276	100	0	185
2277	100	0	186
2278	100	0	186
2279	100	0	187
2280	100	0	188
2281	100	0	189
2282	100	0	190
2283	100	0	190
2284	100	0	191
2285	100	0	192
2286	100	0	193
2287	100	0	194
2288	100	0	195
2289	100	0	195
2290	100	0	196
2291	100	0	197
2292	100	0	198
2293	100	0	199
2294	100	0	200
2295	100	0	201
2296	100	0	201
2297	100	0	202
2298	100	0	203
2299	100	0	204
2300	100	0	205
2301	100	0	206
2302	100	0	206
2303	100	0	207
2304	100	0	208
2305	100	0	209
2306	100	0	210
2307	100	0	211
2308	100	0	212
2309	100	0	213
2310	100	0	213
2311	100	0	214
2312	100	0	215
2313	100	0	216
2314	100	0	217
2315	100	0	218
2316	100	0	219
2317	100	0	220
2318	100	0	221
2319	100	0	221
2320	100	0	222
2321	100	0	223
2322	100	0	224
2323	100	0	225
2324	100	0	226
2325	100	0	227
2326	100	0	228
2327	100	0	229
2328	100	0	230
2329	100	0	230
2330	100	0	231
2331	100	0	232
2332	100	0	233
2333	100	0	234
2334	100	0	235
2335	100	0	236
2336	100	0	237
2337	100	0	238
2338	100	0	239
2339	100	0	239
2340	100	0	240
2341	100	0	241
2342	100	0	242
2343	100	0	243
2344	100	0	244
2345	100	0	245
2346	100	0	246
2347	100	0	247
2348	100	0	248
2349	100	0	248
2350	100	0	249
2351	100	0	250
2352	100	0	251
2353	100	0	252
2354	100	0	253
2355	100	0	254
2356	100	0	255
2357	100	0	256
2358	100	0	257
2359	100	0	257
2360	100	0	258
2361	100	0	259
2362	100	0	260
2363	100	0	261
2364	100	0	262
2365	100	0	263
2366	100	0	264
2367	100	0	265
2368	100	0	266
2369	100	0	266
2370	100	0	267
2371	100	0	268
2372	100	0	269
2373	100	0	270
2374	100	0	271
2375	100	0	272
2376	100	0	273
2377	100	0	274
2378	100	0	275
2379	100	0	275
2380	100	0	276
2381	100	0	277
2382	100	0	278
2383	100	0	279
2384	100	0	280
2385	100	0	281
2386	100	0	282
2387	100	0	283
2388	100	0	284
2389	100	0	284
2390	100	0	285
2391	100	0	286
2392	100	0	287
2393	100	0	288
2394	100	0	289
2395	100	0	290
2396	100	0	291
2397	100	0	292
2398	100	0	293
2399	100	0	293
2400	100	0	294
2401	100	0	295
2402	100	0	296
2403	100	0	297
2404	100	0	298
2405	100	0	299
2406	100	0	300
2407	100	0	301
2408	100	0	302
2409	100	0	302
2410	100	0	303
2411	100	0	304
2412	100	0	305
2413	100	0	306
2414	100	0	307
2415	100	0	308
2416	100	0	309
2417	100	0	310
2418	100	0	311
2419	100	0	311
2420	100	0	312
2421	100	0	313
2422	100	0	314
2423	100	0	315
2424	100	0	316
2425	100	0	317
2426	100	0	318
2427	100	0	319
2428	100	0	320
2429	100	0	320
2430	100	0	321
2431	100	0	322
2432	100	0	323
2433	100	0	324
2434	100	0	325
2435	100	0	326
2436	100	0	327
2437	100	0	328
2438	100	0	329
2439	100	0	329
2440	100	0	330
2441	100	0	331
2442	100	0	332
2443	100	0	333
2444	100	0	334
2445	100	0	335
2446	100	0	336
2447	100	0	337
2448	100	0	338
2449	100	0	338
2450	100	0	339
2451	100	0	340
2452	100	0	341
2453	100	0	342
2454	100	0	343
2455	100	0	344
2456	100	0	345
2457	100	0	346
2458	100	0	346
2459	100	0	347
2460	100	0	348
2461	100	0	349
2462	100	0	350
2463	100	0	351
2464	100	0	352
2465	100	0	353
2466	100	0	354
2467	100	0	355
2468	100	0	355
2469	100	0	356
2470	100	0	357
2471	100	0	358
2472	100	0	359
2473	100	0	360
2474	100	0	361
2475	100	0	362
2476	100	0	363
2477	100	0	364
2478	100	0	365
2479	100	0	365
2480	100	0	366
2481	100	0	367
2482	100	0	368
2483	100	0	369
2484	100	0	370
2485	100	0	371
2486	100	0	372
2487	100	0	373
2488	100	0	374
2489	100	0	374
2490	100	0	375
2491	100	0	376
2492	100	0	377
2493	100	0	378
2494	100	0	379
2495	100	0	380
2496	100	0	381
2497	100	0	382
2498	100	0	383
2499	100	0	383
2500	100	0	384
2501	100	0	385
2502	100	0	386
2503	100	0	387
2504	100	0	388
2505	100	0	389
2506	100	0	390
2507	100	0	391
2508	100	0	392
2509	100	0	392
2510	100	0	393
2511	100	0	394
2512	100	0	395
2513	100	0	396
2514	100	0	397
2515	100	0	398
2516	100	0	399
2517	100	0	400
2518	100	0	401
2519	100	0	401
2520	100	0	402
2521	100	0	403
2522	100	0	404
2523	100	0	405
2524	100	0	406
2525	100	0	407
2526	100	0	408
2527	100	0	409
2528	100	0	409
2529	100	0	410
2530	100	0	411
2531	100	0	412
2532	100	0	413
2533	100	0	414
2534	100	0	415
2535	100	0	416
2536	100	0	417
2537	100	0	418
2538	100	0	419
2539	100	0	419
2540	100	0	420
2541	100	0	421
2542	100	0	422
2543	100	0	423
2544	100	0	424
2545	100	0	425
2546	100	0	426
2547	100	0	427
2548	100	0	428
2549	100	0	428
2550	100	0	429
2551	100	0	430
2552	100	0	431
2553	100	0	432
2554	100	0	433
2555	100	0	434
2556	100	0	435
2557	100	0	436
2558	100	0	437
2559	100	0	437
2560	100	0	438
2561	100	0	439
2562	100	0	440
2563	100	0	441
2564	100	0	442
2565	100	0	443
2566	100	0	444
2567	100	0	445
2568	100	0	446
2569	100	0	446
2570	100	0	447
2571	100	0	448
2572	100	0	449
2573	100	0	450
2574	100	0	451
2575	100	0	452
2576	100	0	453
2577	100	0	454
2578	100	0	455
2579	100	0	455
2580	100	0	456
2581	100	0	457
2582	100	0	458
2583	100	0	459
2584	100	0	460
2585	100	0	461
2586	100	0	462
2587	100	0	463
2588	100	0	464
2589	100	0	464
2590	100	0	465
2591	100	0	466
2592	100	0	467
2593	100	0	468
2594	100	0	469
2595	100	0	470
2596	100	0	471
2597	100	0	472
2598	100	0	473
2599	100	0	473
2600	100	0	474
2601	100	0	475
2602	100	0	476
2603	100	0	477
2604	100	0	478
2605	100	0	479
2606	100	0	480
2607	100	0	481
2608	100	0	481
2609	100	0	482
2610	100	0	483
2611	100	0	484
2612	100	0	485
2613	100	0	486
2614	100	0	487
2615	100	0	488
2616	100	0	489
2617	100	0	490
2618	100	0	490
2619	100	0	491
2620	100	0	492
2621	100	0	493
2622	100	0	494
2623	100	0	495
2624	100	0	496
2625	100	0	497
2626	100	0	498
2627	100	0	499
2628	100	0	499
2629	100	0	500
2630	100	0	501
2631	100	0	502
2632	100	0	503
2633	100	0	504
2634	100	0	505
2635	100	0	506
2636	100	0	507
2637	100	0	508
2638	100	0	508
2639	100	0	509
2640	100	0	510
2641	100	0	511
2642	100	0	512
2643	100	0	513
2644	100	0	514
2645	100	0	515
2646	100	0	516
2647	100	0	517
2648	100	0	518
2649	100	0	518
2650	100	0	519
2651	100	0	520
2652	100	0	521
2653	100	0	522
2654	100	0	523
2655	100	0	524
2656	100	0	525
2657	100	0	526
2658	100	0	527
2659	100	0	527
2660	100	0	528
2661	100	0	529
2662	100	0	530
2663	100	0	531
2664	100	0	532
2665	100	0	533
2666	100	0	534
2667	100	0	535
2668	100	0	536
2669	100	0	536
2670	100	0	537
2671	100	0	538
2672	100	0	539
2673	100	0	540
2674	100	0	541
2675	100	0	542
2676	100	0	543
2677	100	0	544
2678	100	0	545
2679	100	0	545
2680	100	0	546
2681	100	0	547
2682	100	0	548
2683	100	0	549
2684	100	0	550
2685	100	0	551
2686	100	0	552
2687	100	0	553
2688	100	0	554
2689	100	0	554
2690	100	0	555
2691	100	0	556
2692	100	0	557
2693	100	0	558
2694	100	0	559
2695	100	0	560
2696	100	0	561
2697	100	0	562
2698	100	0	563
2699	100	0	563
2700	100	0	564
2701	100	0	565
2702	100	0	566
2703	100	0	567
2704	100	0	568
2705	100	0	569
2706	100	0	570
2707	100	0	571
2708	100	0	572
2709	100	0	572
2710	100	0	573
2711	100	0	574
2712	100	0	575
2713	100	0	576
2714	100	0	577
2715	100	0	578
2716	100	0	579
2717	100	0	580
2718	100	0	581
2719	100	0	581
2720	100	0	582
2721	100	0	583
2722	100	0	584
2723	100	0	585
2724	100	0	586
2725	100	0	587
2726	100	0	588
2727	100	0	589
2728	100	0	590
2729	100	0	590
2730	100	0	591
2731	100	0	592
2732	100	0	593
2733	100	0	594
2734	100	0	595
2735	100	0	596
2736	100	0	597
2737	100	0	598
2738	100	0	598
2739	100	0	599
2740	100	0	600
2741	100	0	601
2742	100	0	602
2743	100	0	603
2744	100	0	604
2745	100	0	605
2746	100	0	606
2747	100	0	607
2748	100	0	608
2749	100	0	608
2750	100	0	609
2751	100	0	610
2752	100	0	611
2753	100	0	612
2754	100	0	613
2755	100	0	614
2756	100	0	615
2757	100	0	616
2758	100	0	617
2759	100	0	617
2760	100	0	618
2761	100	0	619
2762	100	0	620
2763	100	0	621
2764	100	0	622
2765	100	0	623
2766	100	0	624
2767	100	0	625
2768	100	0	626
2769	100	0	626
2770	100	0	627
2771	100	0	628
2772	100	0	629
2773	100	0	630
2774	100	0	631
2775	100	0	632
2776	100	0	633
2777	100	0	634
2778	100	0	635
2779	100	0	635
2780	100	0	636
2781	100	0	637
2782	100	0	638
2783	100	0	639
2784	100	0	640
2785	100	0	641
2786	100	0	642
2787	100	0	643
2788	100	0	644
2789	100	0	644
2790	100	0	645
2791	100	0	646
2792	100	0	647
2793	100	0	648
2794	100	0	649
2795	100	0	650
2796	100	0	651
2797	100	0	652
2798	100	0	653
2799	100	0	653
2800	100	0	654
2801	100	0	655
2802	100	0	656
2803	100	0	657
2804	100	0	658
2805	100	0	659
2806	100	0	660
2807	100	0	661
2808	100	0	662
2809	100	0	662
2810	100	0	663
2811	100	0	664
2812	100	0	665
2813	100	0	666
2814	100	0	667
2815	100	0	668
2816	100	0	669
2817	100	0	670
2818	100	0	671
2819	100	0	671
2820	100	0	672
2821	100	0	673
2822	100	0	674
2823	100	0	675
2824	100	0	676
2825	100	0	677
2826	100	0	678
2827	100	0	679
2828	100	0	679
2829	100	0	680
2830	100	0	681
2831	100	0	682
2832	100	0	683
2833	100	0	684
2834	100	0	685
2835	100	0	686
2836	100	0	687
2837	100	0	687
2838	100	0	688
2839	100	0	689
2840	100	0	690
2841	100	0	691
2842	100	0	692
2843	100	0	693
2844	100	0	694
2845	100	0	694
2846	100	0	695
2847	100	0	696
2848	100	0	697
2849	100	0	698
2850	100	0	699
2851	100	0	699
2852	100	0	700
2853	100	0	701
2854	100	0	702
2855	100	0	703
2856	100	0	704
2857	100	0	705
2858	100	0	705
2859	100	0	706
2860	100	0	707
2861	100	0	708
2862	100	0	709
2863	100	0	710
2864	100	0	710
2865	100	0	711
2866	100	0	712
2867	100	0	713
2868	100	0	714
2869	100	0	714
2870	100	0	715
2871	100	0	716
2872	100	0	717
2873	100	0	718
2874	100	0	719
2875	100	0	719
2876	100	0	720
2877	100	0	721
2878	100	0	722
2879	100	0	723
2880	100	0	723
2881	100	0	724
2882	100	0	725
2883	100	0	726
2884	100	0	727
2885	100	0	727
2886	100	0	728
2887	100	0	729
2888	100	0	730
2889	100	0	730
2890	100	0	731
2891	100	0	732
2892	100	0	733
2893	100	0	734
2894	100	0	734
2895	100	0	735
2896	100	0	736
2897	100	0	737
2898	100	0	737
2899	100	0	738
2900	100	0	739
2901	100	0	740
2902	100	0	740
2903	100	0	741
2904	100	0	742
2905	100	0	743
2906	100	0	743
2907	100	0	744
