CYCLE	CMDPOS0	CMDPOS1	CMDPOS2
1610	21	32	37
1611	22	32	38
1612	22	32	38
1613	22	33	38
1614	22	33	38
1615	22	33	38
1616	22	33	39
1617	22	33	39
1618	22	33	39
1619	22	33	39
1620	22	34	39
1621	23	34	39
1622	23	34	40
1623	23	34	40
1624	23	34	40
1625	23	34	40
1626	23	35	40
1627	23	35	40
1628	23	35	41
1629	23	35	41
1630	23	35	41
1631	24	35	41
1632	24	35	41
1633	24	36	41
1634	24	36	42
1635	24	36	42
1636	24	36	42
1637	24	36	42
1638	24	36	42
1639	24	36	42
1640	24	37	43
1641	24	37	43
1642	25	37	43
1643	25	37	43
1644	25	37	43
1645	25	37	43
1646	25	37	44
1647	25	38	44
1648	25	38	44
1649	25	38	44
1650	25	38	44
1651	25	38	44
1652	25	38	45
1653	26	38	45
1654	26	39	45
1655	26	39	45
1656	26	39	45
1657	26	39	45
1658	26	39	46
1659	26	39	46
1660	26	39	46
1661	26	39	46
1662	26	40	46
1663	26	40	46
1664	27	40	46
1665	27	40	47
1666	27	40	47
1667	27	40	47
1668	27	40	47
1669	27	40	47
1670	27	41	47
1671	27	41	48
1672	27	41	48
1673	27	41	48
1674	27	41	48
1675	28	41	48
1676	28	41	48
1677	28	42	48
1678	28	42	49
1679	28	42	49
1680	28	42	49
1681	28	42	49
1682	28	42	49
1683	28	42	49
1684	28	42	49
1685	28	42	50
1686	28	43	50
1687	28	43	50
1688	29	43	50
1689	29	43	50
1690	29	43	50
1691	29	43	50
1692	29	43	51
1693	29	43	51
1694	29	44	51
1695	29	44	51
1696	29	44	51
1697	29	44	51
1698	29	44	51
1699	29	44	52
1700	30	44	52
1701	30	44	52
1702	30	45	52
1703	30	45	52
1704	30	45	52
1705	30	45	52
1706	30	45	52
1707	30	45	53
1708	30	45	53
1709	30	45	53
1710	30	45	53
1711	30	46	53
1712	30	46	53
1713	30	46	53
1714	31	46	53
1715	31	46	54
1716	31	46	54
1717	31	46	54
1718	31	46	54
1719	31	46	54
1720	31	46	54
1721	31	47	54
1722	31	47	54
1723	31	47	55
1724	31	47	55
1725	31	47	55
1726	31	47	55
1727	31	47	55
1728	32	47	55
1729	32	47	55
1730	32	48	55
1731	32	48	56
1732	32	48	56
1733	32	48	56
1734	32	48	56
1735	32	48	56
1736	32	48	56
1737	32	48	56
1738	32	48	56
1739	32	48	56
1740	32	49	57
1741	32	49	57
1742	32	49	57
1743	33	49	57
1744	33	49	57
1745	33	49	57
1746	33	49	57
1747	33	49	57
1748	33	49	57
1749	33	49	58
1750	33	49	58
1751	33	50	58
1752	33	50	58
1753	33	50	58
1754	33	50	58
1755	33	50	58
1756	33	50	58
1757	33	50	58
1758	33	50	59
1759	34	50	59
1760	34	50	59
1761	34	50	59
1762	34	51	59
1763	34	51	59
1764	34	51	59
1765	34	51	59
1766	34	51	59
1767	34	51	59
1768	34	51	60
1769	34	51	60
1770	34	51	60
1771	34	51	60
1772	34	51	60
1773	34	51	60
1774	34	52	60
1775	34	52	60
1776	34	52	60
1777	35	52	60
1778	35	52	61
1779	35	52	61
1780	35	52	61
1781	35	52	61
1782	35	52	61
1783	35	52	61
1784	35	52	61
1785	35	52	61
1786	35	52	61
1787	35	53	61
1788	35	53	61
1789	35	53	62
1790	35	53	62
1791	35	53	62
1792	35	53	62
1793	35	53	62
1794	35	53	62
1795	35	53	62
1796	35	53	62
1797	36	53	62
1798	36	53	62
1799	36	53	62
1800	36	54	62
1801	36	54	63
1802	36	54	63
1803	36	54	63
1804	36	54	63
1805	36	54	63
1806	36	54	63
1807	36	54	63
1808	36	54	63
1809	36	54	63
1810	36	54	63
1811	36	54	63
1812	36	54	63
1813	36	54	63
1814	36	54	64
1815	36	55	64
1816	36	55	64
1817	36	55	64
1818	36	55	64
1819	37	55	64
1820	37	55	64
1821	37	55	64
1822	37	55	64
1823	37	55	64
1824	37	55	64
1825	37	55	64
1826	37	55	64
1827	37	55	64
1828	37	55	65
1829	37	55	65
1830	37	55	65
1831	37	55	65
1832	37	56	65
1833	37	56	65
1834	37	56	65
1835	37	56	65
1836	37	56	65
1837	37	56	65
1838	37	56	65
1839	37	56	65
1840	37	56	65
1841	37	56	65
1842	37	56	65
1843	37	56	65
1844	37	56	66
1845	37	56	66
1846	38	56	66
1847	38	56	66
1848	38	56	66
1849	38	56	66
1850	38	56	66
1851	38	56	66
1852	38	57	66
1853	38	57	66
1854	38	57	66
1855	38	57	66
1856	38	57	66
1857	38	57	66
1858	38	57	66
1859	38	57	66
1860	38	57	66
1861	38	57	66
1862	38	57	66
1863	38	57	67
1864	38	57	67
1865	38	57	67
1866	38	57	67
1867	38	57	67
1868	38	57	67
1869	38	57	67
1870	38	57	67
1871	38	57	67
1872	38	57	67
1873	38	57	67
1874	38	57	67
1875	38	57	67
1876	38	58	67
1877	38	58	67
1878	38	58	67
1879	38	58	67
1880	38	58	67
1881	38	58	67
1882	38	58	68
1883	39	58	68
1884	39	58	68
1885	39	58	68
1886	39	58	68
1887	39	58	68
1888	39	58	68
1889	39	58	68
1890	39	58	68
1891	39	58	68
1892	39	58	68
1893	39	58	68
1894	39	58	68
1895	39	58	68
1896	39	58	68
1897	39	58	68
1898	39	58	68
1899	39	58	69
1900	39	58	69
1901	39	58	69
1902	39	58	69
1903	39	58	69
1904	39	58	69
1905	39	58	69
1906	39	58	69
1907	39	58	69
1908	39	58	69
1909	39	58	69
1910	39	58	69
1911	39	58	69
1912	39	58	69
1913	39	58	69
1914	39	58	69
1915	39	58	69
1916	39	58	70
1917	39	58	70
1918	39	58	70
1919	39	58	70
1920	39	58	70
1921	39	58	70
1922	39	58	70
1923	39	58	70
1924	39	58	70
1925	39	58	70
1926	39	58	70
1927	39	58	70
1928	39	58	70
1929	39	58	70
1930	39	58	70
1931	39	58	70
1932	39	58	71
1933	39	58	71
1934	39	58	71
1935	39	58	71
1936	39	58	71
1937	39	58	71
1938	39	58	71
1939	39	58	71
1940	39	58	71
1941	39	58	71
1942	39	58	71
1943	39	58	71
1944	39	58	71
1945	39	58	71
1946	39	58	71
1947	39	58	71
1948	39	58	71
1949	39	58	72
1950	39	58	72
1951	39	58	72
1952	39	58	72
1953	39	58	72
1954	39	58	72
1955	39	58	72
1956	39	58	72
1957	39	58	72
1958	39	58	72
1959	39	58	72
1960	39	58	72
1961	39	58	72
1962	39	58	72
1963	39	58	72
1964	39	58	72
1965	39	58	72
1966	39	58	72
1967	39	58	73
1968	39	58	73
1969	39	58	73
1970	39	58	73
1971	39	58	73
1972	39	58	73
1973	39	58	73
1974	39	58	73
1975	39	57	73
1976	39	57	73
1977	39	57	73
1978	39	57	73
1979	39	57	73
1980	39	57	73
1981	39	57	73
1982	39	57	73
1983	39	57	73
1984	39	57	73
1985	39	57	74
1986	39	57	74
1987	39	57	74
1988	39	57	74
1989	39	57	74
1990	39	57	74
1991	39	57	74
1992	39	57	74
1993	39	57	74
1994	39	57	74
1995	39	57	74
1996	39	57	74
1997	39	57	74
1998	39	57	74
1999	39	57	74
2000	39	57	74
2001	39	57	74
2002	39	57	74
2003	39	56	74
2004	39	56	74
2005	39	56	75
2006	39	56	75
2007	39	56	75
2008	39	56	75
2009	39	56	75
2010	39	56	75
2011	39	56	75
2012	39	56	75
2013	39	56	75
2014	39	56	75
2015	39	56	75
2016	39	56	75
2017	39	56	75
2018	39	56	75
2019	39	56	75
2020	39	56	75
2021	39	56	76
2022	39	56	76
2023	39	55	76
2024	39	55	76
2025	39	55	76
2026	39	55	76
2027	39	55	76
2028	39	55	76
2029	39	55	76
2030	39	55	76
2031	39	55	76
2032	39	55	76
2033	39	55	76
2034	39	55	76
2035	39	55	77
2036	39	55	77
2037	39	55	77
2038	39	55	77
2039	39	55	77
2040	39	54	77
2041	39	54	77
2042	39	54	77
2043	39	54	77
2044	39	54	77
2045	39	54	77
2046	39	54	77
2047	38	54	78
2048	38	54	78
2049	38	54	78
2050	38	54	78
2051	38	54	78
2052	38	54	78
2053	38	54	78
2054	38	53	78
2055	38	53	78
2056	38	53	78
2057	38	53	78
2058	38	53	79
2059	38	53	79
2060	38	53	79
2061	38	53	79
2062	38	53	79
2063	38	53	79
2064	38	53	79
2065	38	53	79
2066	38	53	79
2067	38	52	79
2068	38	52	80
2069	38	52	80
2070	38	52	80
2071	38	52	80
2072	38	52	80
2073	38	52	80
2074	38	52	80
2075	38	52	80
2076	38	52	80
2077	38	52	81
2078	38	52	81
2079	38	51	81
2080	38	51	81
2081	38	51	81
2082	38	51	81
2083	38	51	81
2084	38	51	81
2085	38	51	81
2086	38	51	82
2087	38	51	82
2088	38	51	82
2089	38	50	82
2090	38	50	82
2091	38	50	82
2092	38	50	82
2093	38	50	82
2094	38	50	82
2095	37	50	83
2096	37	50	83
2097	37	50	83
2098	37	50	83
2099	37	50	83
2100	37	49	83
2101	37	49	83
2102	37	49	83
2103	37	49	84
2104	37	49	84
2105	37	49	84
2106	37	49	84
2107	37	49	84
2108	37	49	84
2109	37	48	84
2110	37	48	85
2111	37	48	85
2112	37	48	85
2113	37	48	85
2114	37	48	85
2115	37	48	85
2116	37	48	85
2117	37	48	86
2118	37	47	86
2119	37	47	86
2120	37	47	86
2121	37	47	86
2122	37	47	86
2123	37	47	86
2124	37	47	87
2125	37	47	87
2126	37	47	87
2127	37	46	87
2128	37	46	87
2129	37	46	87
2130	37	46	87
2131	36	46	88
2132	36	46	88
2133	36	46	88
2134	36	46	88
2135	36	45	88
2136	36	45	88
2137	36	45	88
2138	36	45	89
2139	36	45	89
2140	36	45	89
2141	36	45	89
2142	36	45	89
2143	36	44	89
2144	36	44	90
2145	36	44	90
2146	36	44	90
2147	36	44	90
2148	36	44	90
2149	36	44	90
2150	36	44	91
2151	36	43	91
2152	36	43	91
2153	36	43	91
2154	36	43	91
2155	36	43	91
2156	36	43	92
2157	36	43	92
2158	36	43	92
2159	36	42	92
2160	36	42	92
2161	36	42	92
2162	35	42	93
2163	35	42	93
2164	35	42	93
2165	35	42	93
2166	35	41	93
2167	35	41	93
2168	35	41	94
2169	35	41	94
2170	35	41	94
2171	35	41	94
2172	35	41	94
2173	35	40	94
2174	35	40	95
2175	35	40	95
2176	35	40	95
2177	35	40	95
2178	35	40	95
2179	35	40	96
2180	35	39	96
2181	35	39	96
2182	35	39	96
2183	35	39	96
2184	35	39	96
2185	35	39	97
2186	35	39	97
2187	35	38	97
2188	35	38	97
2189	35	38	97
2190	35	38	97
2191	34	38	98
2192	34	38	98
2193	34	38	98
2194	34	37	98
2195	34	37	98
2196	34	37	98
2197	34	37	99
2198	34	37	99
2199	34	37	99
2200	34	37	99
2201	34	37	99
2202	34	36	99
2203	34	36	100
2204	34	36	100
2205	34	36	100
2206	34	36	100
2207	34	36	100
2208	34	36	100
2209	34	36	101
2210	34	35	101
2211	34	35	101
2212	34	35	101
2213	34	35	101
2214	34	35	101
2215	34	35	102
2216	34	35	102
2217	34	35	102
2218	34	34	102
2219	34	34	102
2220	34	34	102
2221	34	34	102
2222	33	34	103
2223	33	34	103
2224	33	34	103
2225	33	34	103
2226	33	33	103
2227	33	33	103
2228	33	33	103
2229	33	33	104
2230	33	33	104
2231	33	33	104
2232	33	33	104
2233	33	33	104
2234	33	33	104
2235	33	32	104
2236	33	32	105
2237	33	32	105
2238	33	32	105
2239	33	32	105
2240	33	32	105
2241	33	32	105
2242	33	32	105
2243	33	32	105
2244	33	32	106
2245	33	31	106
2246	33	31	106
2247	33	31	106
2248	33	31	106
2249	33	31	106
2250	33	31	106
2251	33	31	106
2252	33	31	107
2253	33	31	107
2254	33	31	107
2255	33	30	107
2256	33	30	107
2257	33	30	107
2258	33	30	107
2259	33	30	107
2260	32	30	108
2261	32	30	108
2262	32	30	108
2263	32	30	108
2264	32	30	108
2265	32	29	108
2266	32	29	108
2267	32	29	108
2268	32	29	108
2269	32	29	109
2270	32	29	109
2271	32	29	109
2272	32	29	109
2273	32	29	109
2274	32	29	109
2275	32	29	109
2276	32	29	109
2277	32	28	109
2278	32	28	110
2279	32	28	110
2280	32	28	110
2281	32	28	110
2282	32	28	110
2283	32	28	110
2284	32	28	110
2285	32	28	110
2286	32	28	110
2287	32	28	110
2288	32	28	111
2289	32	27	111
2290	32	27	111
2291	32	27	111
2292	32	27	111
2293	32	27	111
2294	32	27	111
2295	32	27	111
2296	32	27	111
2297	32	27	111
2298	32	27	112
2299	32	27	112
2300	32	27	112
2301	32	27	112
2302	32	27	112
2303	32	26	112
2304	32	26	112
2305	32	26	112
2306	32	26	112
2307	32	26	112
2308	32	26	112
2309	32	26	112
2310	31	26	113
2311	31	26	113
2312	31	26	113
2313	31	26	113
2314	31	26	113
2315	31	26	113
2316	31	26	113
2317	31	26	113
2318	31	25	113
2319	31	25	113
2320	31	25	113
2321	31	25	113
2322	31	25	113
2323	31	25	114
2324	31	25	114
2325	31	25	114
2326	31	25	114
2327	31	25	114
2328	31	25	114
2329	31	25	114
2330	31	25	114
2331	31	25	114
2332	31	25	114
2333	31	25	114
2334	31	25	114
2335	31	25	114
2336	31	25	114
2337	31	24	114
2338	31	24	114
2339	31	24	115
2340	31	24	115
2341	31	24	115
2342	31	24	115
2343	31	24	115
2344	31	24	115
2345	31	24	115
2346	31	24	115
2347	31	24	115
2348	31	24	115
2349	31	24	115
2350	31	24	115
2351	31	24	115
2352	31	24	115
2353	31	24	115
2354	31	24	115
2355	31	24	115
2356	31	24	115
2357	31	24	115
2358	31	24	116
2359	31	24	116
2360	31	24	116
2361	31	23	116
2362	31	23	116
2363	31	23	116
2364	31	23	116
2365	31	23	116
2366	31	23	116
2367	31	23	116
2368	31	23	116
2369	31	23	116
2370	31	23	116
2371	31	23	116
2372	31	23	116
2373	31	23	116
2374	31	23	116
2375	31	23	116
2376	31	23	116
2377	31	23	116
2378	31	23	116
2379	31	23	116
2380	31	23	116
2381	31	23	116
2382	31	23	116
2383	31	23	116
2384	31	23	116
2385	31	23	116
2386	31	23	117
2387	31	23	117
2388	31	23	117
2389	31	23	117
2390	31	23	117
2391	31	23	117
2392	31	23	117
2393	31	23	117
2394	31	22	117
2395	31	22	117
2396	31	22	117
2397	31	22	117
2398	31	22	117
2399	31	22	117
2400	31	22	117
2401	30	22	117
2402	30	22	117
2403	30	22	117
2404	30	22	117
2405	30	22	117
2406	30	22	117
2407	30	22	117
2408	30	22	117
2409	30	22	117
2410	30	22	117
2411	30	22	117
2412	30	22	117
2413	30	22	117
2414	30	22	117
2415	30	22	117
2416	30	22	117
2417	30	22	117
2418	30	22	117
2419	30	22	117
2420	30	22	117
2421	30	21	117
2422	30	21	117
2423	30	21	117
2424	30	21	117
2425	30	21	117
2426	30	21	117
2427	30	21	117
2428	30	21	117
2429	30	21	117
2430	30	21	117
2431	30	21	117
2432	30	21	117
2433	30	21	117
2434	30	21	117
2435	30	21	117
2436	30	21	117
2437	30	21	117
2438	30	21	117
2439	30	21	117
2440	30	21	117
2441	30	21	117
2442	30	21	117
2443	30	21	117
2444	30	21	117
2445	30	21	117
2446	30	21	117
2447	30	21	117
2448	30	20	117
2449	30	20	117
2450	30	20	117
2451	30	20	117
2452	30	20	117
2453	30	20	117
2454	30	20	117
2455	30	20	117
2456	30	20	117
2457	30	20	117
2458	29	20	117
2459	29	20	117
2460	29	20	117
2461	29	20	117
2462	29	20	117
2463	29	20	117
2464	29	20	117
2465	29	20	117
2466	29	20	117
2467	29	20	116
2468	29	20	116
2469	29	20	116
2470	29	20	116
2471	29	20	116
2472	29	20	116
2473	29	20	116
2474	29	20	116
2475	29	20	116
2476	29	20	116
2477	29	20	116
2478	29	20	116
2479	29	20	116
2480	29	20	116
2481	29	19	116
2482	29	19	116
2483	29	19	116
2484	29	19	116
2485	29	19	116
2486	29	19	116
2487	29	19	116
2488	29	19	116
2489	29	19	116
2490	29	19	116
2491	29	19	116
2492	29	19	116
2493	29	19	116
2494	29	19	115
2495	29	19	115
2496	29	19	115
2497	29	19	115
2498	29	19	115
2499	29	19	115
2500	29	19	115
2501	29	19	115
2502	29	19	115
2503	29	19	115
2504	29	19	115
2505	29	19	115
2506	29	19	115
2507	29	19	115
2508	29	19	115
2509	29	19	115
2510	29	19	115
2511	29	19	115
2512	29	19	115
2513	29	19	115
2514	29	19	114
2515	29	19	114
2516	29	19	114
2517	29	19	114
2518	29	19	114
2519	29	19	114
2520	29	19	114
2521	29	19	114
2522	28	19	114
2523	28	19	114
2524	28	19	114
2525	28	19	114
2526	28	19	114
2527	28	19	114
2528	28	19	114
2529	28	19	113
2530	28	19	113
2531	28	19	113
2532	28	19	113
2533	28	19	113
2534	28	19	113
2535	28	19	113
2536	28	19	113
2537	28	19	113
2538	28	19	113
2539	28	19	113
2540	28	19	113
2541	28	19	113
2542	28	19	112
2543	28	19	112
2544	28	19	112
2545	28	19	112
2546	28	19	112
2547	28	19	112
2548	28	19	112
2549	28	19	112
2550	28	19	112
2551	28	19	112
2552	28	19	112
2553	28	19	112
2554	28	19	111
2555	28	19	111
2556	28	19	111
2557	28	19	111
2558	28	19	111
2559	28	18	111
2560	28	18	111
2561	28	18	111
2562	28	18	111
2563	28	18	111
2564	28	18	110
2565	28	18	110
2566	28	18	110
2567	28	18	110
2568	27	18	110
2569	27	18	110
2570	27	18	110
2571	27	18	110
2572	27	18	110
2573	27	18	109
2574	27	18	109
2575	27	18	109
2576	27	18	109
2577	27	18	109
2578	27	18	109
2579	27	18	109
2580	27	18	109
2581	27	18	109
2582	27	18	108
2583	27	18	108
2584	27	18	108
2585	27	18	108
2586	27	18	108
2587	27	18	108
2588	27	18	108
2589	27	18	108
2590	27	18	107
2591	27	18	107
2592	27	18	107
2593	27	18	107
2594	27	18	107
2595	27	18	107
2596	27	18	107
2597	27	18	107
2598	27	18	106
2599	27	18	106
2600	27	18	106
2601	26	18	106
2602	26	18	106
2603	26	18	106
2604	26	18	106
2605	26	18	105
2606	26	18	105
2607	26	18	105
2608	26	17	105
2609	26	17	105
2610	26	17	105
2611	26	17	105
2612	26	17	104
2613	26	17	104
2614	26	17	104
2615	26	17	104
2616	26	17	104
2617	26	17	104
2618	26	17	104
2619	26	17	103
2620	26	17	103
2621	26	17	103
2622	26	17	103
2623	26	17	103
2624	26	17	103
2625	26	17	102
2626	26	17	102
2627	26	17	102
2628	25	17	102
2629	25	17	102
2630	25	17	102
2631	25	17	101
2632	25	17	101
2633	25	17	101
2634	25	17	101
2635	25	17	101
2636	25	17	101
2637	25	17	100
2638	25	17	100
2639	25	17	100
2640	25	17	100
2641	25	17	100
2642	25	17	100
2643	25	17	99
2644	25	17	99
2645	25	17	99
2646	25	16	99
2647	25	16	99
2648	25	16	99
2649	25	16	98
2650	25	16	98
2651	24	16	98
2652	24	16	98
2653	24	16	98
2654	24	16	97
2655	24	16	97
2656	24	16	97
2657	24	16	97
2658	24	16	97
2659	24	16	97
2660	24	16	96
2661	24	16	96
2662	24	16	96
2663	24	16	96
2664	24	16	96
2665	24	16	95
2666	24	16	95
2667	24	16	95
2668	24	16	95
2669	24	16	95
2670	24	16	94
2671	24	16	94
2672	23	16	94
2673	23	16	94
2674	23	16	94
2675	23	16	93
2676	23	16	93
2677	23	15	93
2678	23	15	93
2679	23	15	93
2680	23	15	92
2681	23	15	92
2682	23	15	92
2683	23	15	92
2684	23	15	91
2685	23	15	91
2686	23	15	91
2687	23	15	91
2688	23	15	91
2689	23	15	90
2690	23	15	90
2691	22	15	90
2692	22	15	90
2693	22	15	90
2694	22	15	89
2695	22	15	89
2696	22	15	89
2697	22	15	89
2698	22	15	88
2699	22	15	88
2700	22	15	88
2701	22	15	88
2702	22	15	88
2703	22	15	87
2704	22	15	87
2705	22	14	87
2706	22	14	87
2707	22	14	86
2708	22	14	86
2709	21	14	86
2710	21	14	86
2711	21	14	85
2712	21	14	85
2713	21	14	85
2714	21	14	85
2715	21	14	84
2716	21	14	84
2717	21	14	84
2718	21	14	84
2719	21	14	84
2720	21	14	83
2721	21	14	83
2722	21	14	83
2723	21	14	83
2724	21	14	82
2725	21	14	82
2726	20	14	82
2727	20	14	82
2728	20	14	81
2729	20	14	81
2730	20	13	81
2731	20	13	81
2732	20	13	80
2733	20	13	80
2734	20	13	80
2735	20	13	80
2736	20	13	79
2737	20	13	79
2738	20	13	79
2739	20	13	78
2740	20	13	78
2741	19	13	78
2742	19	13	78
2743	19	13	77
2744	19	13	77
2745	19	13	77
2746	19	13	77
2747	19	13	76
2748	19	13	76
2749	19	13	76
2750	19	13	76
2751	19	13	75
2752	19	13	75
2753	19	12	75
2754	19	12	74
2755	19	12	74
2756	18	12	74
2757	18	12	74
2758	18	12	73
2759	18	12	73
2760	18	12	73
2761	18	12	73
2762	18	12	72
2763	18	12	72
