CYCLE	CMDPOS0	CMDPOS1	CMDPOS2
1863	99	-1	11
1864	99	-1	11
1865	99	-1	12
1866	99	-1	12
1867	99	-1	12
1868	99	-1	12
1869	99	-1	13
1870	99	-1	13
1871	99	-1	13
1872	99	-1	13
1873	99	-1	13
1874	99	-1	14
1875	99	-1	14
1876	99	-1	14
1877	99	-1	14
1878	99	-1	15
1879	99	-1	15
1880	99	-1	15
1881	99	-1	15
1882	99	-1	15
1883	99	-1	16
1884	99	-1	16
1885	99	-1	16
1886	99	-1	16
1887	99	-1	17
1888	99	-1	17
1889	98	-1	17
1890	98	-1	17
1891	98	-2	18
1892	98	-2	18
1893	98	-2	18
1894	98	-2	18
1895	98	-2	19
1896	98	-2	19
1897	98	-2	19
1898	98	-2	19
1899	98	-2	20
1900	98	-2	20
1901	98	-2	20
1902	98	-2	21
1903	98	-2	21
1904	98	-2	21
1905	98	-2	21
1906	98	-2	22
1907	98	-2	22
1908	98	-2	22
1909	98	-2	22
1910	98	-2	23
1911	98	-2	23
1912	98	-2	23
1913	98	-2	24
1914	98	-2	24
1915	98	-2	24
1916	98	-2	25
1917	98	-2	25
1918	98	-2	25
1919	98	-2	25
1920	98	-2	26
1921	98	-2	26
1922	98	-2	26
1923	98	-2	27
1924	98	-2	27
1925	98	-2	27
1926	98	-2	28
1927	98	-2	28
1928	97	-2	28
1929	97	-2	29
1930	97	-2	29
1931	97	-2	29
1932	97	-3	29
1933	97	-3	30
1934	97	-3	30
1935	97	-3	30
1936	97	-3	31
1937	97	-3	31
1938	97	-3	31
1939	97	-3	32
1940	97	-3	32
1941	97	-3	32
1942	97	-3	33
1943	97	-3	33
1944	97	-3	34
1945	97	-3	34
1946	97	-3	34
1947	97	-3	35
1948	97	-3	35
1949	97	-3	35
1950	97	-3	36
1951	97	-3	36
1952	97	-3	36
1953	97	-3	37
1954	97	-3	37
1955	97	-3	37
1956	97	-3	38
1957	97	-3	38
1958	97	-3	39
1959	96	-3	39
1960	96	-3	39
1961	96	-3	40
1962	96	-3	40
1963	96	-3	40
1964	96	-3	41
1965	96	-3	41
1966	96	-3	42
1967	96	-4	42
1968	96	-4	42
1969	96	-4	43
1970	96	-4	43
1971	96	-4	44
1972	96	-4	44
1973	96	-4	44
1974	96	-4	45
1975	96	-4	45
1976	96	-4	46
1977	96	-4	46
1978	96	-4	46
1979	96	-4	47
1980	96	-4	47
1981	96	-4	48
1982	96	-4	48
1983	96	-4	48
1984	96	-4	49
1985	96	-4	49
1986	95	-4	50
1987	95	-4	50
1988	95	-4	51
1989	95	-4	51
1990	95	-4	51
1991	95	-4	52
1992	95	-4	52
1993	95	-4	53
1994	95	-4	53
1995	95	-4	54
1996	95	-4	54
1997	95	-5	54
1998	95	-5	55
1999	95	-5	55
2000	95	-5	56
2001	95	-5	56
2002	95	-5	57
2003	95	-5	57
2004	95	-5	58
2005	95	-5	58
2006	95	-5	59
2007	95	-5	59
2008	95	-5	59
2009	95	-5	60
2010	94	-5	60
2011	94	-5	61
2012	94	-5	61
2013	94	-5	62
2014	94	-5	62
2015	94	-5	63
2016	94	-5	63
2017	94	-5	64
2018	94	-5	64
2019	94	-5	65
2020	94	-5	65
2021	94	-5	66
2022	94	-5	66
2023	94	-5	67
2024	94	-5	67
2025	94	-6	68
2026	94	-6	68
2027	94	-6	69
2028	94	-6	69
2029	94	-6	70
2030	94	-6	70
2031	93	-6	71
2032	93	-6	71
2033	93	-6	72
2034	93	-6	72
2035	93	-6	73
2036	93	-6	73
2037	93	-6	74
2038	93	-6	74
2039	93	-6	75
2040	93	-6	75
2041	93	-6	76
2042	93	-6	76
2043	93	-6	77
2044	93	-6	77
2045	93	-6	78
2046	93	-6	78
2047	93	-6	79
2048	93	-6	79
2049	93	-6	80
2050	93	-7	80
2051	92	-7	81
2052	92	-7	82
2053	92	-7	82
2054	92	-7	83
2055	92	-7	83
2056	92	-7	84
2057	92	-7	84
2058	92	-7	85
2059	92	-7	85
2060	92	-7	86
2061	92	-7	86
2062	92	-7	87
2063	92	-7	88
2064	92	-7	88
2065	92	-7	89
2066	92	-7	89
2067	92	-7	90
2068	92	-7	90
2069	91	-7	91
2070	91	-7	92
2071	91	-7	92
2072	91	-7	93
2073	91	-7	93
2074	91	-7	94
2075	91	-8	94
2076	91	-8	95
2077	91	-8	96
2078	91	-8	96
2079	91	-8	97
2080	91	-8	97
2081	91	-8	98
2082	91	-8	99
2083	91	-8	99
2084	91	-8	100
2085	91	-8	100
2086	90	-8	101
2087	90	-8	102
2088	90	-8	102
2089	90	-8	103
2090	90	-8	103
2091	90	-8	104
2092	90	-8	105
2093	90	-8	105
2094	90	-8	106
2095	90	-8	107
2096	90	-8	107
2097	90	-8	108
2098	90	-9	108
2099	90	-9	109
2100	90	-9	110
2101	90	-9	110
2102	89	-9	111
2103	89	-9	112
2104	89	-9	112
2105	89	-9	113
2106	89	-9	113
2107	89	-9	114
2108	89	-9	115
2109	89	-9	115
2110	89	-9	116
2111	89	-9	117
2112	89	-9	117
2113	89	-9	118
2114	89	-9	119
2115	89	-9	119
2116	89	-9	120
2117	88	-9	121
2118	88	-9	121
2119	88	-9	122
2120	88	-9	123
2121	88	-10	123
2122	88	-10	124
2123	88	-10	125
2124	88	-10	125
2125	88	-10	126
2126	88	-10	127
2127	88	-10	127
2128	88	-10	128
2129	88	-10	129
2130	88	-10	129
2131	87	-10	130
2132	87	-10	131
2133	87	-10	131
2134	87	-10	132
2135	87	-10	133
2136	87	-10	133
2137	87	-10	134
2138	87	-10	135
2139	87	-10	135
2140	87	-10	136
2141	87	-10	137
2142	87	-10	138
2143	87	-11	138
2144	87	-11	139
2145	86	-11	140
2146	86	-11	140
2147	86	-11	141
2148	86	-11	142
2149	86	-11	143
2150	86	-11	143
2151	86	-11	144
2152	86	-11	145
2153	86	-11	145
2154	86	-11	146
2155	86	-11	147
2156	86	-11	148
2157	86	-11	148
2158	85	-11	149
2159	85	-11	150
2160	85	-11	151
2161	85	-11	151
2162	85	-11	152
2163	85	-11	153
2164	85	-11	154
2165	85	-11	154
2166	85	-12	155
2167	85	-12	156
2168	85	-12	157
2169	85	-12	157
2170	84	-12	158
2171	84	-12	159
2172	84	-12	160
2173	84	-12	160
2174	84	-12	161
2175	84	-12	162
2176	84	-12	163
2177	84	-12	163
2178	84	-12	164
2179	84	-12	165
2180	84	-12	166
2181	84	-12	166
2182	84	-12	167
2183	83	-12	168
2184	83	-12	169
2185	83	-12	170
2186	83	-12	170
2187	83	-12	171
2188	83	-13	172
2189	83	-13	173
2190	83	-13	173
2191	83	-13	174
2192	83	-13	175
2193	83	-13	176
2194	82	-13	177
2195	82	-13	177
2196	82	-13	178
2197	82	-13	179
2198	82	-13	180
2199	82	-13	181
2200	82	-13	181
2201	82	-13	182
2202	82	-13	183
2203	82	-13	184
2204	82	-13	185
2205	81	-13	186
2206	81	-13	186
2207	81	-13	187
2208	81	-13	188
2209	81	-13	189
2210	81	-14	190
2211	81	-14	190
2212	81	-14	191
2213	81	-14	192
2214	81	-14	193
2215	81	-14	194
2216	80	-14	195
2217	80	-14	195
2218	80	-14	196
2219	80	-14	197
2220	80	-14	198
2221	80	-14	199
2222	80	-14	200
2223	80	-14	201
2224	80	-14	201
2225	80	-14	202
2226	80	-14	203
2227	79	-14	204
2228	79	-14	205
2229	79	-14	206
2230	79	-14	206
2231	79	-14	207
2232	79	-15	208
2233	79	-15	209
2234	79	-15	210
2235	79	-15	211
2236	79	-15	212
2237	78	-15	213
2238	78	-15	213
2239	78	-15	214
2240	78	-15	215
2241	78	-15	216
2242	78	-15	217
2243	78	-15	218
2244	78	-15	219
2245	78	-15	220
2246	78	-15	221
2247	77	-15	221
2248	77	-15	222
2249	77	-15	223
2250	77	-15	224
2251	77	-15	225
2252	77	-15	226
2253	77	-15	227
2254	77	-15	228
2255	77	-15	229
2256	77	-16	230
2257	76	-16	230
2258	76	-16	231
2259	76	-16	232
2260	76	-16	233
2261	76	-16	234
2262	76	-16	235
2263	76	-16	236
2264	76	-16	237
2265	76	-16	238
2266	76	-16	239
2267	75	-16	239
2268	75	-16	240
2269	75	-16	241
2270	75	-16	242
2271	75	-16	243
2272	75	-16	244
2273	75	-16	245
2274	75	-16	246
2275	75	-16	247
2276	74	-16	248
2277	74	-16	248
2278	74	-16	249
2279	74	-16	250
2280	74	-16	251
2281	74	-17	252
2282	74	-17	253
2283	74	-17	254
2284	74	-17	255
2285	74	-17	256
2286	73	-17	257
2287	73	-17	257
2288	73	-17	258
2289	73	-17	259
2290	73	-17	260
2291	73	-17	261
2292	73	-17	262
2293	73	-17	263
2294	73	-17	264
2295	72	-17	265
2296	72	-17	266
2297	72	-17	266
2298	72	-17	267
2299	72	-17	268
2300	72	-17	269
2301	72	-17	270
2302	72	-17	271
2303	72	-17	272
2304	72	-17	273
2305	71	-17	274
2306	71	-17	275
2307	71	-17	275
2308	71	-17	276
2309	71	-18	277
2310	71	-18	278
2311	71	-18	279
2312	71	-18	280
2313	71	-18	281
2314	70	-18	282
2315	70	-18	283
2316	70	-18	284
2317	70	-18	284
2318	70	-18	285
2319	70	-18	286
2320	70	-18	287
2321	70	-18	288
2322	70	-18	289
2323	70	-18	290
2324	69	-18	291
2325	69	-18	292
2326	69	-18	293
2327	69	-18	293
2328	69	-18	294
2329	69	-18	295
2330	69	-18	296
2331	69	-18	297
2332	69	-18	298
2333	68	-18	299
2334	68	-18	300
2335	68	-18	301
2336	68	-18	302
2337	68	-18	302
2338	68	-18	303
2339	68	-18	304
2340	68	-18	305
2341	68	-18	306
2342	67	-19	307
2343	67	-19	308
2344	67	-19	309
2345	67	-19	310
2346	67	-19	311
2347	67	-19	311
2348	67	-19	312
2349	67	-19	313
2350	67	-19	314
2351	67	-19	315
2352	66	-19	316
2353	66	-19	317
2354	66	-19	318
2355	66	-19	319
2356	66	-19	320
2357	66	-19	320
2358	66	-19	321
2359	66	-19	322
2360	66	-19	323
2361	65	-19	324
2362	65	-19	325
2363	65	-19	326
2364	65	-19	327
2365	65	-19	328
2366	65	-19	329
2367	65	-19	329
2368	65	-19	330
2369	65	-19	331
2370	64	-19	332
2371	64	-19	333
2372	64	-19	334
2373	64	-19	335
2374	64	-19	336
2375	64	-19	337
2376	64	-19	338
2377	64	-19	338
2378	64	-19	339
2379	63	-19	340
2380	63	-19	341
2381	63	-19	342
2382	63	-19	343
2383	63	-19	344
2384	63	-20	345
2385	63	-20	346
2386	63	-20	346
2387	63	-20	347
2388	62	-20	348
2389	62	-20	349
2390	62	-20	350
2391	62	-20	351
2392	62	-20	352
2393	62	-20	353
2394	62	-20	354
2395	62	-20	355
2396	62	-20	355
2397	62	-20	356
2398	61	-20	357
2399	61	-20	358
2400	61	-20	359
2401	61	-20	360
2402	61	-20	361
2403	61	-20	362
2404	61	-20	363
2405	61	-20	364
2406	61	-20	365
2407	60	-20	365
2408	60	-20	366
2409	60	-20	367
2410	60	-20	368
2411	60	-20	369
2412	60	-20	370
2413	60	-20	371
2414	60	-20	372
2415	60	-20	373
2416	59	-20	374
2417	59	-20	374
2418	59	-20	375
2419	59	-20	376
2420	59	-20	377
2421	59	-20	378
2422	59	-20	379
2423	59	-20	380
2424	59	-20	381
2425	58	-20	382
2426	58	-20	383
2427	58	-20	383
2428	58	-20	384
2429	58	-20	385
2430	58	-20	386
2431	58	-20	387
2432	58	-20	388
2433	58	-20	389
2434	57	-20	390
2435	57	-20	391
2436	57	-20	392
2437	57	-20	392
2438	57	-20	393
2439	57	-20	394
2440	57	-20	395
2441	57	-20	396
2442	57	-20	397
2443	56	-20	398
2444	56	-20	399
2445	56	-20	400
2446	56	-20	401
2447	56	-20	401
2448	56	-20	402
2449	56	-20	403
2450	56	-20	404
2451	56	-20	405
2452	55	-21	406
2453	55	-21	407
2454	55	-21	408
2455	55	-21	409
2456	55	-21	409
2457	55	-21	410
2458	55	-21	411
2459	55	-21	412
2460	55	-21	413
2461	54	-21	414
2462	54	-21	415
2463	54	-21	416
2464	54	-21	417
2465	54	-21	418
2466	54	-21	419
2467	54	-21	419
2468	54	-21	420
2469	54	-21	421
2470	53	-21	422
2471	53	-21	423
2472	53	-21	424
2473	53	-21	425
2474	53	-21	426
2475	53	-21	427
2476	53	-21	428
2477	53	-21	428
2478	53	-21	429
2479	52	-21	430
2480	52	-21	431
2481	52	-21	432
2482	52	-21	433
2483	52	-21	434
2484	52	-21	435
2485	52	-21	436
2486	52	-21	437
2487	52	-21	437
2488	51	-21	438
2489	51	-21	439
2490	51	-21	440
2491	51	-21	441
2492	51	-21	442
2493	51	-21	443
2494	51	-21	444
2495	51	-21	445
2496	51	-21	446
2497	50	-21	446
2498	50	-21	447
2499	50	-21	448
2500	50	-21	449
2501	50	-21	450
2502	50	-21	451
2503	50	-21	452
2504	50	-21	453
2505	50	-21	454
2506	49	-21	455
2507	49	-21	455
2508	49	-21	456
2509	49	-21	457
2510	49	-21	458
2511	49	-21	459
2512	49	-21	460
2513	49	-21	461
2514	49	-21	462
2515	48	-21	463
2516	48	-21	464
2517	48	-21	464
2518	48	-21	465
2519	48	-21	466
2520	48	-21	467
2521	48	-21	468
2522	48	-21	469
2523	48	-21	470
2524	47	-21	471
2525	47	-21	472
2526	47	-21	473
2527	47	-21	473
2528	47	-21	474
2529	47	-21	475
2530	47	-21	476
2531	47	-21	477
2532	47	-21	478
2533	46	-21	479
2534	46	-21	480
2535	46	-21	481
2536	46	-21	481
2537	46	-21	482
2538	46	-21	483
2539	46	-21	484
2540	46	-21	485
2541	46	-21	486
2542	45	-21	487
2543	45	-21	488
2544	45	-21	489
2545	45	-21	490
2546	45	-21	490
2547	45	-21	491
2548	45	-21	492
2549	45	-21	493
2550	45	-21	494
2551	44	-20	495
2552	44	-20	496
2553	44	-20	497
2554	44	-20	498
2555	44	-20	499
2556	44	-20	499
2557	44	-20	500
2558	44	-20	501
2559	44	-20	502
2560	43	-20	503
2561	43	-20	504
2562	43	-20	505
2563	43	-20	506
2564	43	-20	507
2565	43	-20	508
2566	43	-20	508
2567	43	-20	509
2568	43	-20	510
2569	42	-20	511
2570	42	-20	512
2571	42	-20	513
2572	42	-20	514
2573	42	-20	515
2574	42	-20	516
2575	42	-20	517
2576	42	-20	518
2577	42	-20	518
2578	41	-20	519
2579	41	-20	520
2580	41	-20	521
2581	41	-20	522
2582	41	-20	523
2583	41	-20	524
2584	41	-20	525
2585	41	-20	526
2586	41	-20	527
2587	40	-20	527
2588	40	-20	528
2589	40	-20	529
2590	40	-20	530
2591	40	-20	531
2592	40	-20	532
2593	40	-20	533
2594	40	-20	534
2595	40	-20	535
2596	39	-20	536
2597	39	-20	536
2598	39	-20	537
2599	39	-20	538
2600	39	-20	539
2601	39	-20	540
2602	39	-20	541
2603	39	-20	542
2604	39	-20	543
2605	38	-20	544
2606	38	-20	545
2607	38	-20	545
2608	38	-20	546
2609	38	-20	547
2610	38	-20	548
2611	38	-20	549
2612	38	-20	550
2613	38	-20	551
2614	38	-20	552
2615	37	-20	553
2616	37	-20	554
2617	37	-20	554
2618	37	-20	555
2619	37	-19	556
2620	37	-19	557
2621	37	-19	558
2622	37	-19	559
2623	37	-19	560
2624	36	-19	561
2625	36	-19	562
2626	36	-19	563
2627	36	-19	563
2628	36	-19	564
2629	36	-19	565
2630	36	-19	566
2631	36	-19	567
2632	36	-19	568
2633	35	-19	569
2634	35	-19	570
2635	35	-19	571
2636	35	-19	572
2637	35	-19	572
2638	35	-19	573
2639	35	-19	574
2640	35	-19	575
2641	35	-19	576
2642	34	-19	577
2643	34	-19	578
2644	34	-19	579
2645	34	-19	580
2646	34	-19	581
2647	34	-19	581
2648	34	-19	582
2649	34	-19	583
2650	34	-19	584
2651	33	-19	585
2652	33	-19	586
2653	33	-19	587
2654	33	-19	588
2655	33	-19	589
2656	33	-19	590
2657	33	-19	590
2658	33	-19	591
2659	33	-19	592
2660	33	-19	593
2661	32	-18	594
2662	32	-18	595
2663	32	-18	596
2664	32	-18	597
2665	32	-18	598
2666	32	-18	598
2667	32	-18	599
2668	32	-18	600
2669	32	-18	601
2670	31	-18	602
2671	31	-18	603
2672	31	-18	604
2673	31	-18	605
2674	31	-18	606
2675	31	-18	607
2676	31	-18	608
2677	31	-18	608
2678	31	-18	609
2679	30	-18	610
2680	30	-18	611
2681	30	-18	612
2682	30	-18	613
2683	30	-18	614
2684	30	-18	615
2685	30	-18	616
2686	30	-18	617
2687	30	-18	617
2688	30	-18	618
2689	29	-18	619
2690	29	-18	620
2691	29	-18	621
2692	29	-18	622
2693	29	-18	623
2694	29	-17	624
2695	29	-17	625
2696	29	-17	626
2697	29	-17	626
2698	28	-17	627
2699	28	-17	628
2700	28	-17	629
2701	28	-17	630
2702	28	-17	631
2703	28	-17	632
2704	28	-17	633
2705	28	-17	634
2706	28	-17	635
2707	28	-17	635
2708	27	-17	636
2709	27	-17	637
2710	27	-17	638
2711	27	-17	639
2712	27	-17	640
2713	27	-17	641
2714	27	-17	642
2715	27	-17	643
2716	27	-17	644
2717	26	-17	644
2718	26	-17	645
2719	26	-17	646
2720	26	-17	647
2721	26	-17	648
2722	26	-16	649
2723	26	-16	650
2724	26	-16	651
2725	26	-16	652
2726	26	-16	653
2727	25	-16	653
2728	25	-16	654
2729	25	-16	655
