CYCLE	CMDPOS0
1580	52
1581	53
1582	53
1583	53
1584	53
1585	53
1586	53
1587	53
1588	53
1589	53
1590	53
1591	54
1592	54
1593	54
1594	54
1595	54
1596	54
1597	54
1598	54
1599	54
1600	54
1601	54
1602	55
1603	55
1604	55
1605	55
1606	55
1607	55
1608	55
1609	55
1610	55
1611	55
1612	56
1613	56
1614	56
1615	56
1616	56
1617	56
1618	56
1619	56
1620	56
1621	56
1622	56
1623	57
1624	57
1625	57
1626	57
1627	57
1628	57
1629	57
1630	57
1631	57
1632	57
1633	57
1634	58
1635	58
1636	58
1637	58
1638	58
1639	58
1640	58
1641	58
1642	58
1643	58
1644	59
1645	59
1646	59
1647	59
1648	59
1649	59
1650	59
1651	59
1652	59
1653	59
1654	59
1655	59
1656	60
1657	60
1658	60
1659	60
1660	60
1661	60
1662	60
1663	60
1664	60
1665	60
1666	60
1667	61
1668	61
1669	61
1670	61
1671	61
1672	61
1673	61
1674	61
1675	61
1676	61
1677	61
1678	62
1679	62
1680	62
1681	62
1682	62
1683	62
1684	62
1685	62
1686	62
1687	62
1688	62
1689	63
1690	63
1691	63
1692	63
1693	63
1694	63
1695	63
1696	63
1697	63
1698	63
1699	63
1700	63
1701	64
1702	64
1703	64
1704	64
1705	64
1706	64
1707	64
1708	64
1709	64
1710	64
1711	64
1712	64
1713	65
1714	65
1715	65
1716	65
1717	65
1718	65
1719	65
1720	65
1721	65
1722	65
1723	65
1724	65
1725	66
1726	66
1727	66
1728	66
1729	66
1730	66
1731	66
1732	66
1733	66
1734	66
1735	66
1736	66
1737	67
1738	67
1739	67
1740	67
1741	67
1742	67
1743	67
1744	67
1745	67
1746	67
1747	67
1748	67
1749	68
1750	68
1751	68
1752	68
1753	68
1754	68
1755	68
1756	68
1757	68
1758	68
1759	68
1760	68
1761	68
1762	69
1763	69
1764	69
1765	69
1766	69
1767	69
1768	69
1769	69
1770	69
1771	69
1772	69
1773	69
1774	70
1775	70
1776	70
1777	70
1778	70
1779	70
1780	70
1781	70
1782	70
1783	70
1784	70
1785	70
1786	70
1787	71
1788	71
1789	71
1790	71
1791	71
1792	71
1793	71
1794	71
1795	71
1796	71
1797	71
1798	71
1799	71
1800	71
1801	72
1802	72
1803	72
1804	72
1805	72
1806	72
1807	72
1808	72
1809	72
1810	72
1811	72
1812	72
1813	72
1814	73
1815	73
1816	73
1817	73
1818	73
1819	73
1820	73
1821	73
1822	73
1823	73
1824	73
1825	73
1826	73
1827	74
1828	74
1829	74
1830	74
1831	74
1832	74
1833	74
1834	74
1835	74
1836	74
1837	74
1838	74
1839	74
1840	74
1841	75
1842	75
1843	75
1844	75
1845	75
1846	75
1847	75
1848	75
1849	75
1850	75
1851	75
1852	75
1853	75
1854	75
1855	75
1856	76
1857	76
1858	76
1859	76
1860	76
1861	76
1862	76
1863	76
1864	76
1865	76
1866	76
1867	76
1868	76
1869	76
1870	77
1871	77
1872	77
1873	77
1874	77
1875	77
1876	77
1877	77
1878	77
1879	77
1880	77
1881	77
1882	77
1883	77
1884	77
1885	78
1886	78
1887	78
1888	78
1889	78
1890	78
1891	78
1892	78
1893	78
1894	78
1895	78
1896	78
1897	78
1898	78
1899	78
1900	79
1901	79
1902	79
1903	79
1904	79
1905	79
1906	79
1907	79
1908	79
1909	79
1910	79
1911	79
1912	79
1913	79
1914	79
1915	80
1916	80
1917	80
1918	80
1919	80
1920	80
1921	80
1922	80
1923	80
1924	80
1925	80
1926	80
1927	80
1928	80
1929	80
1930	80
1931	81
1932	81
1933	81
1934	81
1935	81
1936	81
1937	81
1938	81
1939	81
1940	81
1941	81
1942	81
1943	81
1944	81
1945	81
1946	81
1947	82
1948	82
1949	82
1950	82
1951	82
1952	82
1953	82
1954	82
1955	82
1956	82
1957	82
1958	82
1959	82
1960	82
1961	82
1962	82
1963	82
1964	83
1965	83
1966	83
1967	83
1968	83
1969	83
1970	83
1971	83
1972	83
1973	83
1974	83
1975	83
1976	83
1977	83
1978	83
1979	83
1980	83
1981	84
1982	84
1983	84
1984	84
1985	84
1986	84
1987	84
1988	84
1989	84
1990	84
1991	84
1992	84
1993	84
1994	84
1995	84
1996	84
1997	84
1998	84
1999	85
2000	85
2001	85
2002	85
2003	85
2004	85
2005	85
2006	85
2007	85
2008	85
2009	85
2010	85
2011	85
2012	85
2013	85
2014	85
2015	85
2016	85
2017	86
2018	86
2019	86
2020	86
2021	86
2022	86
2023	86
2024	86
2025	86
2026	86
2027	86
2028	86
2029	86
2030	86
2031	86
2032	86
2033	86
2034	86
2035	86
2036	87
2037	87
2038	87
2039	87
2040	87
2041	87
2042	87
2043	87
2044	87
2045	87
2046	87
2047	87
2048	87
2049	87
2050	87
2051	87
2052	87
2053	87
2054	87
2055	87
2056	88
2057	88
2058	88
2059	88
2060	88
2061	88
2062	88
2063	88
2064	88
2065	88
2066	88
2067	88
2068	88
2069	88
2070	88
2071	88
2072	88
2073	88
2074	88
2075	89
2076	89
2077	89
2078	89
2079	89
2080	89
2081	89
2082	89
2083	89
2084	89
2085	89
2086	89
2087	89
2088	89
2089	89
2090	89
2091	89
2092	89
2093	89
2094	90
2095	90
2096	90
2097	90
2098	90
2099	90
2100	90
2101	90
2102	90
2103	90
2104	90
2105	90
2106	90
2107	90
2108	90
2109	90
2110	90
2111	90
2112	91
2113	91
2114	91
2115	91
2116	91
2117	91
2118	91
2119	91
2120	91
2121	91
2122	91
2123	91
2124	91
2125	91
2126	91
2127	91
2128	91
2129	91
2130	92
2131	92
2132	92
2133	92
2134	92
2135	92
2136	92
2137	92
2138	92
2139	92
2140	92
2141	92
2142	92
2143	92
2144	92
2145	92
2146	92
2147	93
2148	93
2149	93
2150	93
2151	93
2152	93
2153	93
2154	93
2155	93
2156	93
2157	93
2158	93
2159	93
2160	93
2161	93
2162	93
2163	93
2164	94
2165	94
2166	94
2167	94
2168	94
2169	94
2170	94
2171	94
2172	94
2173	94
2174	94
2175	94
2176	94
2177	94
2178	94
2179	94
2180	95
2181	95
2182	95
2183	95
2184	95
2185	95
2186	95
2187	95
2188	95
2189	95
2190	95
2191	95
2192	95
2193	95
2194	95
2195	95
2196	96
2197	96
2198	96
2199	96
2200	96
2201	96
2202	96
2203	96
2204	96
2205	96
2206	96
2207	96
2208	96
2209	96
2210	96
2211	97
2212	97
2213	97
2214	97
2215	97
2216	97
2217	97
2218	97
2219	97
2220	97
2221	97
2222	97
2223	97
2224	97
2225	97
2226	98
2227	98
2228	98
2229	98
2230	98
2231	98
2232	98
2233	98
2234	98
2235	98
2236	98
2237	98
2238	98
2239	98
2240	98
2241	99
2242	99
2243	99
2244	99
2245	99
2246	99
2247	99
2248	99
2249	99
2250	99
2251	99
2252	99
2253	99
2254	99
2255	99
2256	100
2257	100
2258	100
2259	100
2260	100
2261	100
2262	100
2263	100
2264	100
2265	100
2266	100
2267	100
2268	100
2269	100
2270	101
2271	101
2272	101
2273	101
2274	101
2275	101
2276	101
2277	101
2278	101
2279	101
2280	101
2281	101
2282	101
2283	101
2284	102
2285	102
2286	102
2287	102
2288	102
2289	102
2290	102
2291	102
2292	102
2293	102
2294	102
2295	102
2296	102
2297	103
2298	103
2299	103
2300	103
2301	103
2302	103
2303	103
2304	103
2305	103
2306	103
2307	103
2308	103
2309	103
2310	104
2311	104
2312	104
2313	104
2314	104
2315	104
2316	104
2317	104
2318	104
2319	104
2320	104
2321	104
2322	104
2323	104
2324	105
2325	105
2326	105
2327	105
2328	105
2329	105
2330	105
2331	105
2332	105
2333	105
2334	105
2335	105
2336	105
2337	106
2338	106
2339	106
2340	106
2341	106
2342	106
2343	106
2344	106
2345	106
2346	106
2347	106
2348	106
2349	107
2350	107
2351	107
2352	107
2353	107
2354	107
2355	107
2356	107
2357	107
2358	107
2359	107
2360	107
2361	107
2362	108
2363	108
2364	108
2365	108
2366	108
2367	108
2368	108
2369	108
2370	108
2371	108
2372	108
2373	108
2374	109
2375	109
2376	109
2377	109
2378	109
2379	109
2380	109
2381	109
2382	109
2383	109
2384	109
2385	109
2386	110
2387	110
2388	110
2389	110
2390	110
2391	110
2392	110
2393	110
2394	110
2395	110
2396	110
2397	110
2398	111
2399	111
2400	111
2401	111
2402	111
2403	111
2404	111
2405	111
2406	111
2407	111
2408	111
2409	111
2410	112
2411	112
2412	112
2413	112
2414	112
2415	112
2416	112
2417	112
2418	112
2419	112
2420	112
2421	112
2422	113
2423	113
2424	113
2425	113
2426	113
2427	113
2428	113
2429	113
2430	113
2431	113
2432	113
2433	114
2434	114
2435	114
2436	114
2437	114
2438	114
2439	114
2440	114
2441	114
2442	114
2443	114
2444	115
2445	115
2446	115
2447	115
2448	115
2449	115
2450	115
2451	115
2452	115
2453	115
2454	115
2455	115
2456	116
2457	116
2458	116
2459	116
2460	116
2461	116
2462	116
2463	116
2464	116
2465	116
2466	116
2467	117
2468	117
2469	117
2470	117
2471	117
2472	117
2473	117
2474	117
2475	117
2476	117
2477	118
2478	118
2479	118
2480	118
2481	118
2482	118
2483	118
2484	118
2485	118
2486	118
2487	118
2488	119
2489	119
2490	119
2491	119
2492	119
2493	119
2494	119
2495	119
2496	119
2497	119
2498	119
2499	120
2500	120
2501	120
2502	120
2503	120
2504	120
2505	120
2506	120
2507	120
2508	120
2509	121
2510	121
2511	121
2512	121
2513	121
2514	121
2515	121
2516	121
2517	121
2518	121
2519	121
2520	122
2521	122
2522	122
2523	122
2524	122
2525	122
2526	122
2527	122
2528	122
2529	122
2530	123
2531	123
2532	123
2533	123
2534	123
2535	123
2536	123
2537	123
2538	123
2539	123
2540	124
2541	124
2542	124
2543	124
2544	124
2545	124
2546	124
2547	124
2548	124
2549	124
2550	125
2551	125
2552	125
2553	125
2554	125
2555	125
2556	125
2557	125
2558	125
2559	125
2560	125
2561	126
2562	126
2563	126
2564	126
2565	126
2566	126
2567	126
2568	126
2569	126
2570	126
2571	127
2572	127
2573	127
2574	127
2575	127
2576	127
2577	127
2578	127
2579	127
2580	127
2581	128
2582	128
2583	128
2584	128
2585	128
2586	128
2587	128
2588	128
2589	128
2590	128
2591	129
2592	129
2593	129
2594	129
2595	129
2596	129
2597	129
2598	129
2599	129
2600	129
2601	129
2602	130
2603	130
2604	130
2605	130
2606	130
2607	130
2608	130
2609	130
2610	130
2611	130
2612	131
2613	131
2614	131
2615	131
2616	131
2617	131
2618	131
2619	131
2620	131
2621	131
2622	131
2623	132
2624	132
2625	132
2626	132
2627	132
2628	132
2629	132
2630	132
2631	132
2632	132
2633	132
2634	133
2635	133
2636	133
2637	133
2638	133
2639	133
2640	133
2641	133
2642	133
2643	133
2644	134
2645	134
2646	134
2647	134
2648	134
2649	134
2650	134
2651	134
2652	134
2653	134
2654	134
2655	134
2656	135
2657	135
2658	135
2659	135
2660	135
2661	135
2662	135
2663	135
2664	135
2665	135
2666	135
2667	136
2668	136
2669	136
2670	136
2671	136
2672	136
2673	136
2674	136
2675	136
2676	136
2677	136
2678	137
2679	137
2680	137
2681	137
2682	137
2683	137
2684	137
2685	137
2686	137
2687	137
2688	137
2689	138
2690	138
2691	138
2692	138
2693	138
2694	138
2695	138
2696	138
2697	138
2698	138
2699	138
2700	138
2701	139
2702	139
2703	139
2704	139
2705	139
2706	139
2707	139
2708	139
2709	139
2710	139
2711	139
2712	139
2713	140
2714	140
2715	140
2716	140
2717	140
2718	140
2719	140
2720	140
2721	140
2722	140
2723	140
2724	140
2725	141
2726	141
2727	141
2728	141
2729	141
2730	141
2731	141
2732	141
2733	141
2734	141
2735	141
2736	141
2737	142
2738	142
2739	142
2740	142
2741	142
2742	142
2743	142
2744	142
2745	142
2746	142
2747	142
2748	142
2749	143
2750	143
2751	143
2752	143
2753	143
2754	143
2755	143
2756	143
2757	143
2758	143
2759	143
2760	143
2761	143
2762	144
2763	144
2764	144
2765	144
2766	144
2767	144
2768	144
2769	144
2770	144
2771	144
2772	144
2773	144
2774	145
2775	145
2776	145
2777	145
2778	145
2779	145
2780	145
2781	145
2782	145
2783	145
2784	145
2785	145
2786	145
2787	146
2788	146
2789	146
2790	146
2791	146
2792	146
2793	146
2794	146
2795	146
2796	146
2797	146
2798	146
2799	146
2800	146
2801	147
2802	147
2803	147
2804	147
2805	147
2806	147
2807	147
2808	147
2809	147
2810	147
2811	147
2812	147
2813	147
2814	148
2815	148
2816	148
2817	148
2818	148
2819	148
2820	148
2821	148
2822	148
2823	148
2824	148
2825	148
2826	148
2827	149
2828	149
2829	149
2830	149
2831	149
2832	149
2833	149
2834	149
2835	149
2836	149
2837	149
2838	149
2839	149
2840	149
2841	150
2842	150
2843	150
2844	150
2845	150
2846	150
2847	150
2848	150
2849	150
2850	150
2851	150
2852	150
2853	150
2854	150
2855	150
2856	151
2857	151
2858	151
2859	151
2860	151
2861	151
2862	151
2863	151
2864	151
2865	151
2866	151
2867	151
2868	151
2869	151
2870	152
2871	152
2872	152
2873	152
2874	152
2875	152
2876	152
2877	152
2878	152
2879	152
2880	152
2881	152
2882	152
2883	152
2884	152
2885	153
2886	153
2887	153
2888	153
2889	153
2890	153
2891	153
2892	153
2893	153
2894	153
2895	153
2896	153
2897	153
2898	153
2899	153
2900	154
2901	154
2902	154
2903	154
2904	154
2905	154
2906	154
2907	154
2908	154
2909	154
2910	154
2911	154
2912	154
2913	154
2914	154
2915	155
2916	155
2917	155
2918	155
2919	155
2920	155
2921	155
2922	155
2923	155
2924	155
2925	155
2926	155
2927	155
2928	155
2929	155
2930	155
2931	156
2932	156
2933	156
2934	156
2935	156
2936	156
2937	156
2938	156
2939	156
2940	156
2941	156
2942	156
2943	156
2944	156
2945	156
2946	156
2947	157
2948	157
2949	157
2950	157
2951	157
2952	157
2953	157
2954	157
2955	157
2956	157
2957	157
2958	157
2959	157
2960	157
2961	157
2962	157
2963	157
2964	158
2965	158
2966	158
2967	158
2968	158
2969	158
2970	158
2971	158
2972	158
2973	158
2974	158
2975	158
2976	158
2977	158
2978	158
2979	158
2980	158
2981	159
2982	159
2983	159
2984	159
2985	159
2986	159
2987	159
2988	159
2989	159
2990	159
2991	159
2992	159
2993	159
2994	159
2995	159
2996	159
2997	159
2998	159
2999	160
3000	160
3001	160
3002	160
3003	160
3004	160
3005	160
3006	160
3007	160
3008	160
3009	160
3010	160
3011	160
3012	160
3013	160
3014	160
3015	160
3016	160
3017	161
3018	161
3019	161
3020	161
3021	161
3022	161
3023	161
3024	161
3025	161
3026	161
3027	161
3028	161
3029	161
3030	161
3031	161
3032	161
3033	161
3034	161
3035	161
3036	162
3037	162
3038	162
3039	162
3040	162
3041	162
3042	162
3043	162
3044	162
3045	162
3046	162
3047	162
3048	162
3049	162
3050	162
3051	162
3052	162
3053	162
3054	162
3055	162
3056	163
3057	163
3058	163
3059	163
3060	163
3061	163
3062	163
3063	163
3064	163
3065	163
3066	163
3067	163
3068	163
3069	163
3070	163
3071	163
3072	163
3073	163
3074	163
3075	163
3076	164
3077	164
3078	164
3079	164
3080	164
3081	164
3082	164
3083	164
3084	164
3085	164
3086	164
3087	164
3088	164
3089	164
3090	164
3091	164
3092	164
3093	164
3094	164
3095	164
3096	164
3097	165
3098	165
3099	165
3100	165
3101	165
3102	165
3103	165
3104	165
3105	165
3106	165
3107	165
3108	165
3109	165
3110	165
3111	165
3112	165
3113	165
3114	165
3115	165
3116	165
3117	165
3118	165
3119	165
3120	166
3121	166
3122	166
3123	166
3124	166
3125	166
3126	166
3127	166
3128	166
3129	166
3130	166
3131	166
3132	166
3133	166
3134	166
3135	166
3136	166
3137	166
3138	166
3139	166
3140	166
3141	166
3142	166
3143	167
3144	167
3145	167
3146	167
3147	167
3148	167
3149	167
3150	167
3151	167
3152	167
3153	167
3154	167
3155	167
3156	167
3157	167
3158	167
3159	167
3160	167
3161	167
3162	167
3163	167
3164	167
3165	167
3166	167
3167	167
3168	168
3169	168
3170	168
3171	168
3172	168
3173	168
3174	168
3175	168
3176	168
3177	168
3178	168
3179	168
3180	168
3181	168
3182	168
3183	168
3184	168
3185	168
3186	168
3187	168
3188	168
3189	168
3190	168
3191	168
3192	168
3193	168
3194	168
3195	169
3196	169
3197	169
3198	169
3199	169
3200	169
3201	169
3202	169
3203	169
3204	169
3205	169
3206	169
3207	169
3208	169
3209	169
3210	169
3211	169
3212	169
3213	169
3214	169
3215	169
3216	169
3217	169
3218	169
3219	169
3220	169
3221	169
3222	169
3223	169
3224	170
3225	170
3226	170
3227	170
3228	170
3229	170
3230	170
3231	170
3232	170
3233	170
3234	170
3235	170
3236	170
3237	170
3238	170
3239	170
3240	170
3241	170
3242	170
3243	170
3244	170
3245	170
3246	170
3247	170
3248	170
3249	170
3250	170
3251	170
3252	170
3253	170
3254	170
3255	170
3256	171
3257	171
3258	171
3259	171
3260	171
3261	171
3262	171
3263	171
3264	171
3265	171
3266	171
3267	171
3268	171
3269	171
3270	171
3271	171
3272	171
3273	171
3274	171
3275	171
3276	171
3277	171
3278	171
3279	171
3280	171
3281	171
3282	171
3283	171
3284	171
3285	171
3286	171
3287	171
3288	171
3289	171
3290	171
3291	172
3292	172
3293	172
3294	172
3295	172
3296	172
3297	172
3298	172
3299	172
3300	172
3301	172
3302	172
3303	172
3304	172
3305	172
3306	172
3307	172
3308	172
3309	172
3310	172
3311	172
3312	172
3313	172
3314	172
3315	172
3316	172
3317	172
3318	172
3319	172
3320	172
3321	172
3322	172
3323	172
3324	172
3325	172
3326	172
3327	172
3328	172
3329	172
3330	172
3331	172
3332	173
3333	173
3334	173
3335	173
3336	173
3337	173
3338	173
3339	173
3340	173
3341	173
3342	173
3343	173
3344	173
3345	173
3346	173
3347	173
3348	173
3349	173
3350	173
3351	173
3352	173
3353	173
3354	173
3355	173
3356	173
3357	173
3358	173
3359	173
3360	173
3361	173
3362	173
3363	173
3364	173
3365	173
3366	173
3367	173
3368	173
3369	173
3370	173
3371	173
3372	173
3373	173
3374	173
3375	173
3376	173
3377	173
3378	173
3379	173
3380	173
3381	173
3382	174
3383	174
3384	174
3385	174
3386	174
3387	174
3388	174
3389	174
3390	174
3391	174
3392	174
3393	174
3394	174
3395	174
3396	174
3397	174
3398	174
3399	174
3400	174
3401	174
3402	174
3403	174
3404	174
3405	174
3406	174
3407	174
3408	174
3409	174
3410	174
3411	174
3412	174
3413	174
3414	174
3415	174
3416	174
3417	174
3418	174
3419	174
3420	174
3421	174
3422	174
3423	174
3424	174
3425	174
3426	174
3427	174
3428	174
3429	174
3430	174
3431	174
3432	174
