CYCLE	CMDPOS0
1001	9
1002	9
1003	9
1004	9
1005	9
1006	9
1007	9
1008	9
1009	9
1010	9
1011	9
1012	9
1013	9
1014	9
1015	9
1016	9
1017	9
1018	9
1019	9
1020	9
1021	9
1022	9
1023	9
1024	9
1025	9
1026	9
1027	9
1028	9
1029	9
1030	9
1031	9
1032	9
1033	9
1034	9
1035	9
1036	9
1037	9
1038	9
1039	9
1040	9
1041	9
1042	9
1043	9
1044	10
1045	10
1046	10
1047	10
1048	10
1049	10
1050	10
1051	10
1052	10
1053	10
1054	10
1055	10
1056	10
1057	10
1058	10
1059	10
1060	10
1061	10
1062	10
1063	10
1064	10
1065	10
1066	10
1067	10
1068	10
1069	10
1070	10
1071	10
1072	10
1073	10
1074	10
1075	10
1076	10
1077	10
1078	10
1079	10
1080	10
1081	10
1082	10
1083	10
1084	10
1085	10
1086	10
1087	10
1088	10
1089	10
1090	10
1091	10
1092	10
1093	10
1094	11
1095	11
1096	11
1097	11
1098	11
1099	11
1100	11
1101	11
1102	11
1103	11
1104	11
1105	11
1106	11
1107	11
1108	11
1109	11
1110	11
1111	11
1112	11
1113	11
1114	11
1115	11
1116	11
1117	11
1118	11
1119	11
1120	11
1121	11
1122	11
1123	11
1124	11
1125	11
1126	11
1127	11
1128	11
1129	11
1130	11
1131	11
1132	11
1133	11
1134	11
1135	11
1136	11
1137	11
1138	11
1139	11
1140	11
1141	11
1142	11
1143	11
1144	12
1145	12
1146	12
1147	12
1148	12
1149	12
1150	12
1151	12
1152	12
1153	12
1154	12
1155	12
1156	12
1157	12
1158	12
1159	12
1160	12
1161	12
1162	12
1163	12
1164	12
1165	12
1166	12
1167	12
1168	12
1169	12
1170	12
1171	12
1172	12
1173	12
1174	12
1175	12
1176	12
1177	12
1178	12
1179	12
1180	12
1181	12
1182	12
1183	12
1184	12
1185	12
1186	12
1187	12
1188	12
1189	12
1190	12
1191	12
1192	12
1193	12
1194	13
1195	13
1196	13
1197	13
1198	13
1199	13
1200	13
1201	13
1202	13
1203	13
1204	13
1205	13
1206	13
1207	13
1208	13
1209	13
1210	13
1211	13
1212	13
1213	13
1214	13
1215	13
1216	13
1217	13
1218	13
1219	13
1220	13
1221	13
1222	13
1223	13
1224	13
1225	13
1226	13
1227	13
1228	13
1229	13
1230	13
1231	13
1232	13
1233	13
1234	13
1235	13
1236	13
1237	13
1238	13
1239	13
1240	13
1241	13
1242	13
1243	13
1244	14
1245	14
1246	14
1247	14
1248	14
1249	14
1250	14
1251	14
1252	14
1253	14
1254	14
1255	14
1256	14
1257	14
1258	14
1259	14
1260	14
1261	14
1262	14
1263	14
1264	14
1265	14
1266	14
1267	14
1268	14
1269	14
1270	14
1271	14
1272	14
1273	14
1274	14
1275	14
1276	14
1277	14
1278	14
1279	14
1280	14
1281	14
1282	14
1283	14
1284	14
1285	14
1286	14
1287	14
1288	14
1289	14
1290	14
1291	14
1292	14
1293	14
1294	14
1295	15
1296	15
1297	15
1298	15
1299	15
1300	15
1301	15
1302	15
1303	15
1304	15
1305	15
1306	15
1307	15
1308	15
1309	15
1310	15
1311	15
1312	15
1313	15
1314	15
1315	15
1316	15
1317	15
1318	15
1319	15
1320	15
1321	15
1322	15
1323	15
1324	15
1325	15
1326	15
1327	15
1328	15
1329	15
1330	15
1331	15
1332	15
1333	15
1334	15
1335	15
1336	15
1337	15
1338	15
1339	15
1340	15
1341	15
1342	15
1343	15
1344	16
1345	16
1346	16
1347	16
1348	16
1349	16
1350	16
1351	16
1352	16
1353	16
1354	16
1355	16
1356	16
1357	16
1358	16
1359	16
1360	16
1361	16
1362	16
1363	16
1364	16
1365	16
1366	16
1367	16
1368	16
1369	16
1370	16
1371	16
1372	16
1373	16
1374	16
1375	16
1376	16
1377	16
1378	16
1379	16
1380	16
1381	16
1382	16
1383	16
1384	16
1385	16
1386	16
1387	16
1388	16
1389	16
1390	16
1391	16
1392	16
1393	16
1394	17
1395	17
1396	17
1397	17
1398	17
1399	17
1400	17
1401	17
1402	17
1403	17
1404	17
1405	17
1406	17
1407	17
1408	17
1409	17
1410	17
1411	17
1412	17
1413	17
1414	17
1415	17
1416	17
1417	17
1418	17
1419	17
1420	17
1421	17
1422	17
1423	17
1424	17
1425	17
1426	17
1427	17
1428	17
1429	17
1430	17
1431	17
1432	17
1433	17
1434	17
1435	17
1436	17
1437	17
1438	17
1439	17
1440	17
1441	17
1442	17
1443	17
1444	18
1445	18
1446	18
1447	18
1448	18
1449	18
1450	18
1451	18
1452	18
1453	18
1454	18
1455	18
1456	18
1457	18
1458	18
1459	18
1460	18
1461	18
1462	18
1463	18
1464	18
1465	18
1466	18
1467	18
1468	18
1469	18
1470	18
1471	18
1472	18
1473	18
1474	18
1475	18
1476	18
1477	18
1478	18
1479	18
1480	18
1481	18
1482	18
1483	18
1484	18
1485	18
1486	18
1487	18
1488	18
1489	18
1490	18
1491	18
1492	18
1493	18
1494	19
1495	19
1496	19
1497	19
1498	19
1499	19
1500	19
1501	19
1502	19
1503	19
1504	19
1505	19
1506	19
1507	19
1508	19
1509	19
1510	19
1511	19
1512	19
1513	19
1514	19
1515	19
1516	19
1517	19
1518	19
1519	19
1520	19
1521	19
1522	19
1523	19
1524	19
1525	19
1526	19
1527	19
1528	19
1529	19
1530	19
1531	19
1532	19
1533	19
1534	19
1535	19
1536	19
1537	19
1538	19
1539	19
1540	19
1541	19
1542	19
1543	19
1544	20
1545	20
1546	20
1547	20
1548	20
1549	20
1550	20
1551	20
1552	20
1553	20
1554	20
1555	20
1556	20
1557	20
1558	20
1559	20
1560	20
1561	20
1562	20
1563	20
1564	20
1565	20
1566	20
1567	20
1568	20
1569	20
1570	20
1571	20
1572	20
1573	20
1574	20
1575	20
1576	20
1577	20
1578	20
1579	20
1580	20
1581	20
1582	21
1583	21
1584	21
1585	21
1586	21
1587	21
1588	21
1589	21
1590	21
1591	21
1592	21
1593	21
1594	21
1595	21
1596	21
1597	21
1598	21
1599	21
1600	21
1601	21
1602	21
1603	21
1604	21
1605	21
1606	21
1607	22
1608	22
1609	22
1610	22
1611	22
1612	22
1613	22
1614	22
1615	22
1616	22
1617	22
1618	22
1619	22
1620	22
1621	22
1622	22
1623	22
1624	22
1625	22
1626	22
1627	22
1628	22
1629	22
1630	22
1631	22
1632	23
1633	23
1634	23
1635	23
1636	23
1637	23
1638	23
1639	23
1640	23
1641	23
1642	23
1643	23
1644	23
1645	23
1646	23
1647	23
1648	23
1649	23
1650	23
1651	23
1652	23
1653	23
1654	23
1655	23
1656	23
1657	24
1658	24
1659	24
1660	24
1661	24
1662	24
1663	24
1664	24
1665	24
1666	24
1667	24
1668	24
1669	24
1670	24
1671	24
1672	24
1673	24
1674	24
1675	24
1676	24
1677	24
1678	24
1679	24
1680	24
1681	24
1682	25
1683	25
1684	25
1685	25
1686	25
1687	25
1688	25
1689	25
1690	25
1691	25
1692	25
1693	25
1694	25
1695	25
1696	25
1697	25
1698	25
1699	25
1700	25
1701	25
1702	25
1703	25
1704	25
1705	25
1706	25
1707	26
1708	26
1709	26
1710	26
1711	26
1712	26
1713	26
1714	26
1715	26
1716	26
1717	26
1718	26
1719	26
1720	26
1721	26
1722	26
1723	26
1724	26
1725	26
1726	26
1727	26
1728	26
1729	26
1730	26
1731	26
1732	27
1733	27
1734	27
1735	27
1736	27
1737	27
1738	27
1739	27
1740	27
1741	27
1742	27
1743	27
1744	27
1745	27
1746	27
1747	27
1748	27
1749	27
1750	27
1751	27
1752	27
1753	27
1754	27
1755	27
1756	27
1757	28
1758	28
1759	28
1760	28
1761	28
1762	28
1763	28
1764	28
1765	28
1766	28
1767	28
1768	28
1769	28
1770	28
1771	28
1772	28
1773	28
1774	28
1775	28
1776	28
1777	28
1778	28
1779	28
1780	28
1781	28
1782	29
1783	29
1784	29
1785	29
1786	29
1787	29
1788	29
1789	29
1790	29
1791	29
1792	29
1793	29
1794	29
1795	29
1796	29
1797	29
1798	29
1799	29
1800	29
1801	29
1802	29
1803	29
1804	29
1805	29
1806	29
1807	30
1808	30
1809	30
1810	30
1811	30
1812	30
1813	30
1814	30
1815	30
1816	30
1817	30
1818	30
1819	30
1820	30
1821	30
1822	30
1823	30
1824	30
1825	30
1826	30
1827	30
1828	30
1829	30
1830	30
1831	30
1832	31
1833	31
1834	31
1835	31
1836	31
1837	31
1838	31
1839	31
1840	31
1841	31
1842	31
1843	31
1844	31
1845	31
1846	31
1847	31
1848	31
1849	31
1850	31
1851	31
1852	31
1853	31
1854	31
1855	31
1856	31
1857	32
1858	32
1859	32
1860	32
1861	32
1862	32
1863	32
1864	32
1865	32
1866	32
1867	32
1868	32
1869	32
1870	32
1871	32
1872	32
1873	32
1874	32
1875	32
1876	32
1877	32
1878	32
1879	32
1880	32
1881	32
1882	33
1883	33
1884	33
1885	33
1886	33
1887	33
1888	33
1889	33
1890	33
1891	33
1892	33
1893	33
1894	33
1895	33
1896	33
1897	33
1898	33
1899	33
1900	33
1901	33
1902	33
1903	33
1904	33
1905	33
1906	33
1907	34
1908	34
1909	34
1910	34
1911	34
1912	34
1913	34
1914	34
1915	34
1916	34
1917	34
1918	34
1919	34
1920	34
1921	34
1922	34
1923	34
1924	34
1925	34
1926	34
1927	34
1928	34
1929	34
1930	34
1931	34
1932	35
1933	35
1934	35
1935	35
1936	35
1937	35
1938	35
1939	35
1940	35
1941	35
1942	35
1943	35
1944	35
1945	35
1946	35
1947	35
1948	35
1949	35
1950	35
1951	35
1952	35
1953	35
1954	35
1955	35
1956	35
1957	36
1958	36
1959	36
1960	36
1961	36
1962	36
1963	36
1964	36
1965	36
1966	36
1967	36
1968	36
1969	36
1970	36
1971	36
1972	36
1973	36
1974	36
1975	36
1976	36
1977	36
1978	36
1979	36
1980	36
1981	36
1982	37
1983	37
1984	37
1985	37
1986	37
1987	37
1988	37
1989	37
1990	37
1991	37
1992	37
1993	37
1994	37
1995	37
1996	37
1997	37
1998	37
1999	37
2000	37
2001	37
2002	37
2003	37
2004	37
2005	37
2006	37
2007	38
2008	38
2009	38
2010	38
2011	38
2012	38
2013	38
2014	38
2015	38
2016	38
2017	38
2018	38
2019	38
2020	38
2021	38
2022	38
2023	38
2024	38
2025	38
2026	38
2027	38
2028	38
2029	38
2030	38
2031	38
2032	39
2033	39
2034	39
2035	39
2036	39
2037	39
2038	39
2039	39
2040	39
2041	39
2042	39
2043	39
2044	39
2045	39
2046	39
2047	39
2048	39
2049	39
2050	39
2051	39
2052	39
2053	39
2054	39
2055	39
2056	39
2057	40
2058	40
2059	40
2060	40
2061	40
2062	40
2063	40
2064	40
2065	40
2066	40
2067	40
2068	40
2069	40
2070	40
2071	40
2072	40
2073	40
2074	40
2075	40
2076	40
2077	40
2078	40
2079	40
2080	40
2081	40
2082	41
2083	41
2084	41
2085	41
2086	41
2087	41
2088	41
2089	41
2090	41
2091	41
2092	41
2093	41
2094	41
2095	41
2096	41
2097	41
2098	41
2099	41
2100	41
2101	41
2102	41
2103	41
2104	41
2105	41
2106	41
2107	42
2108	42
2109	42
2110	42
2111	42
2112	42
2113	42
2114	42
2115	42
2116	42
2117	42
2118	42
2119	42
2120	42
2121	42
2122	42
2123	42
2124	42
2125	42
2126	42
2127	42
2128	42
2129	42
2130	42
2131	42
2132	43
2133	43
2134	43
2135	43
2136	43
2137	43
2138	43
2139	43
2140	43
2141	43
2142	43
2143	43
2144	43
2145	43
2146	43
2147	43
2148	43
2149	43
2150	43
2151	43
2152	43
2153	43
2154	43
2155	43
2156	43
2157	44
2158	44
2159	44
2160	44
2161	44
2162	44
2163	44
2164	44
2165	44
2166	44
2167	44
2168	44
2169	44
2170	44
2171	44
2172	44
2173	44
2174	44
2175	44
2176	44
2177	44
2178	44
2179	44
2180	44
2181	44
2182	45
2183	45
2184	45
2185	45
2186	45
2187	45
2188	45
2189	45
2190	45
2191	45
2192	45
2193	45
2194	45
2195	45
2196	45
2197	45
2198	45
2199	45
2200	45
2201	45
2202	45
2203	45
2204	45
2205	45
2206	45
2207	46
2208	46
2209	46
2210	46
2211	46
2212	46
2213	46
2214	46
2215	46
2216	46
2217	46
2218	46
2219	46
2220	46
2221	46
2222	46
2223	46
2224	46
2225	46
2226	46
2227	46
2228	46
2229	46
2230	46
2231	46
2232	47
2233	47
2234	47
2235	47
2236	47
2237	47
2238	47
2239	47
2240	47
2241	47
2242	47
2243	47
2244	47
2245	47
2246	47
2247	47
2248	47
2249	47
2250	47
2251	47
2252	47
2253	47
2254	47
2255	47
2256	47
2257	48
2258	48
2259	48
2260	48
2261	48
2262	48
2263	48
2264	48
2265	48
2266	48
2267	48
2268	48
2269	48
2270	48
2271	48
2272	48
2273	48
2274	48
2275	48
2276	48
2277	48
2278	48
2279	48
2280	48
2281	48
2282	49
2283	49
2284	49
2285	49
2286	49
2287	49
2288	49
2289	49
2290	49
2291	49
2292	49
2293	49
2294	49
2295	49
2296	49
2297	49
2298	49
2299	49
2300	49
2301	49
2302	49
2303	49
2304	49
2305	49
2306	49
2307	50
2308	50
2309	50
2310	50
2311	50
2312	50
2313	50
2314	50
2315	50
2316	50
2317	50
2318	50
2319	50
2320	50
2321	50
2322	50
2323	50
2324	50
2325	50
2326	50
2327	50
2328	50
2329	50
2330	50
2331	50
2332	51
2333	51
2334	51
2335	51
2336	51
2337	51
2338	51
2339	51
2340	51
2341	51
2342	51
2343	51
2344	51
2345	51
2346	51
2347	51
2348	51
2349	51
2350	51
2351	51
2352	51
2353	51
2354	51
2355	51
2356	51
2357	52
2358	52
2359	52
2360	52
2361	52
2362	52
2363	52
2364	52
2365	52
2366	52
2367	52
2368	52
2369	52
2370	52
2371	52
2372	52
2373	52
2374	52
2375	52
2376	52
2377	52
2378	52
2379	52
2380	52
2381	52
2382	53
2383	53
2384	53
2385	53
2386	53
2387	53
2388	53
2389	53
2390	53
2391	53
2392	53
2393	53
2394	53
2395	53
2396	53
2397	53
2398	53
2399	53
2400	53
2401	53
2402	53
2403	53
2404	53
2405	53
2406	53
2407	54
2408	54
2409	54
2410	54
2411	54
2412	54
2413	54
2414	54
2415	54
2416	54
2417	54
2418	54
2419	54
2420	54
2421	54
2422	54
2423	54
2424	54
2425	54
2426	54
2427	54
2428	54
2429	54
2430	54
2431	54
2432	55
2433	55
2434	55
2435	55
2436	55
2437	55
2438	55
2439	55
2440	55
2441	55
2442	55
2443	55
2444	55
2445	55
2446	55
2447	55
2448	55
2449	55
2450	55
2451	55
2452	55
2453	55
2454	55
2455	55
2456	55
2457	56
2458	56
2459	56
2460	56
2461	56
2462	56
2463	56
2464	56
2465	56
2466	56
2467	56
2468	56
2469	56
2470	56
2471	56
2472	56
2473	56
2474	56
2475	56
2476	56
2477	56
2478	56
2479	56
2480	56
2481	56
2482	57
2483	57
2484	57
2485	57
2486	57
2487	57
2488	57
2489	57
2490	57
2491	57
2492	57
2493	57
2494	57
2495	57
2496	57
2497	57
2498	57
2499	57
2500	57
2501	57
2502	57
2503	57
2504	57
2505	57
2506	57
2507	58
2508	58
2509	58
2510	58
2511	58
2512	58
2513	58
2514	58
2515	58
2516	58
2517	58
2518	58
2519	58
2520	58
2521	58
2522	58
2523	58
2524	58
2525	58
2526	58
2527	58
2528	58
2529	58
2530	58
2531	58
2532	59
2533	59
2534	59
2535	59
2536	59
2537	59
2538	59
2539	59
2540	59
2541	59
2542	59
2543	59
2544	59
2545	59
2546	59
2547	59
2548	59
2549	59
2550	59
2551	59
2552	59
2553	59
2554	59
2555	59
2556	59
2557	60
2558	60
2559	60
2560	60
2561	60
2562	60
2563	60
2564	60
2565	60
2566	60
2567	60
2568	60
2569	60
2570	60
2571	60
2572	60
2573	60
2574	60
2575	60
2576	60
2577	61
2578	61
2579	61
2580	61
2581	61
2582	61
2583	61
2584	61
2585	61
2586	61
2587	61
2588	61
2589	61
2590	61
2591	61
2592	61
2593	61
2594	62
2595	62
2596	62
2597	62
2598	62
2599	62
2600	62
2601	62
2602	62
2603	62
2604	62
2605	62
2606	62
2607	62
2608	62
2609	62
2610	63
2611	63
2612	63
2613	63
2614	63
2615	63
2616	63
2617	63
2618	63
2619	63
2620	63
2621	63
2622	63
2623	63
2624	63
2625	63
2626	63
2627	64
2628	64
2629	64
2630	64
2631	64
2632	64
2633	64
2634	64
2635	64
2636	64
2637	64
2638	64
2639	64
2640	64
2641	64
2642	64
2643	64
2644	65
2645	65
2646	65
2647	65
2648	65
2649	65
2650	65
2651	65
2652	65
2653	65
2654	65
2655	65
2656	65
2657	65
2658	65
2659	65
2660	66
2661	66
2662	66
2663	66
2664	66
2665	66
2666	66
2667	66
2668	66
2669	66
2670	66
2671	66
2672	66
2673	66
2674	66
2675	66
2676	66
2677	67
2678	67
2679	67
2680	67
2681	67
2682	67
2683	67
2684	67
2685	67
2686	67
2687	67
2688	67
2689	67
2690	67
2691	67
2692	67
2693	67
2694	68
2695	68
2696	68
2697	68
2698	68
2699	68
2700	68
2701	68
2702	68
2703	68
2704	68
2705	68
2706	68
2707	68
2708	68
2709	68
2710	69
2711	69
2712	69
2713	69
2714	69
2715	69
2716	69
2717	69
2718	69
2719	69
2720	69
2721	69
2722	69
2723	69
2724	69
2725	69
2726	69
2727	70
2728	70
2729	70
2730	70
2731	70
2732	70
2733	70
2734	70
2735	70
2736	70
2737	70
2738	70
2739	70
2740	70
2741	70
2742	70
2743	70
2744	71
2745	71
2746	71
2747	71
2748	71
2749	71
2750	71
2751	71
2752	71
2753	71
2754	71
2755	71
2756	71
2757	71
2758	71
2759	71
2760	72
2761	72
2762	72
2763	72
2764	72
2765	72
2766	72
2767	72
2768	72
2769	72
2770	72
2771	72
2772	72
2773	72
2774	72
2775	72
2776	72
2777	73
2778	73
2779	73
2780	73
2781	73
2782	73
2783	73
2784	73
2785	73
2786	73
2787	73
2788	73
2789	73
2790	73
2791	73
2792	73
2793	73
2794	74
2795	74
2796	74
2797	74
2798	74
2799	74
2800	74
2801	74
2802	74
2803	74
2804	74
2805	74
2806	74
2807	74
2808	74
2809	74
2810	74
2811	75
2812	75
2813	75
2814	75
2815	75
2816	75
2817	75
2818	75
2819	75
2820	75
2821	75
2822	75
2823	75
2824	75
2825	75
2826	75
2827	76
2828	76
2829	76
2830	76
2831	76
2832	76
2833	76
2834	76
2835	76
2836	76
2837	76
2838	76
2839	76
2840	76
2841	76
2842	76
2843	76
2844	77
2845	77
2846	77
2847	77
2848	77
2849	77
2850	77
2851	77
2852	77
2853	77
2854	77
2855	77
2856	77
2857	77
2858	77
2859	77
2860	77
2861	78
2862	78
2863	78
2864	78
2865	78
2866	78
2867	78
2868	78
2869	78
2870	78
2871	78
2872	78
2873	78
2874	78
2875	78
2876	78
2877	79
2878	79
2879	79
2880	79
2881	79
2882	79
2883	79
2884	79
2885	79
2886	79
2887	79
2888	79
2889	79
2890	79
2891	79
2892	79
2893	79
2894	80
2895	80
2896	80
2897	80
2898	80
2899	80
2900	80
2901	80
2902	80
2903	80
2904	80
2905	80
2906	80
2907	80
2908	80
2909	80
2910	80
2911	81
2912	81
2913	81
2914	81
2915	81
2916	81
2917	81
2918	81
2919	81
2920	81
2921	81
2922	81
2923	81
2924	81
2925	81
2926	81
2927	82
2928	82
2929	82
2930	82
2931	82
2932	82
2933	82
2934	82
2935	82
2936	82
2937	82
2938	82
2939	82
2940	82
2941	82
2942	82
2943	82
2944	83
2945	83
2946	83
2947	83
2948	83
2949	83
2950	83
2951	83
2952	83
2953	83
2954	83
2955	83
2956	83
2957	83
2958	83
2959	83
2960	83
2961	84
2962	84
2963	84
2964	84
2965	84
2966	84
2967	84
2968	84
2969	84
2970	84
2971	84
2972	84
2973	84
2974	84
2975	84
2976	84
2977	85
2978	85
2979	85
2980	85
2981	85
2982	85
2983	85
2984	85
2985	85
2986	85
2987	85
2988	85
2989	85
2990	85
2991	85
2992	85
2993	85
2994	86
2995	86
2996	86
2997	86
2998	86
2999	86
3000	86
3001	86
3002	86
3003	86
3004	86
3005	86
3006	86
3007	86
3008	86
3009	86
3010	86
3011	87
3012	87
3013	87
3014	87
3015	87
3016	87
3017	87
3018	87
3019	87
3020	87
3021	87
3022	87
3023	87
3024	87
3025	87
3026	87
3027	88
3028	88
3029	88
3030	88
3031	88
3032	88
3033	88
3034	88
3035	88
3036	88
3037	88
3038	88
3039	88
3040	88
3041	88
3042	88
3043	88
3044	89
3045	89
3046	89
3047	89
3048	89
3049	89
3050	89
3051	89
3052	89
3053	89
3054	89
3055	89
3056	89
3057	89
3058	89
3059	89
3060	89
3061	90
3062	90
3063	90
3064	90
3065	90
3066	90
3067	90
3068	90
3069	90
3070	90
3071	90
3072	90
3073	90
3074	90
3075	90
3076	90
3077	91
3078	91
3079	91
3080	91
3081	91
3082	91
3083	91
3084	91
3085	91
3086	91
3087	91
3088	91
3089	91
3090	91
3091	91
3092	91
3093	91
3094	92
3095	92
3096	92
3097	92
3098	92
3099	92
3100	92
3101	92
3102	92
3103	92
3104	92
3105	92
3106	92
3107	92
3108	92
3109	92
3110	92
3111	93
3112	93
3113	93
3114	93
3115	93
3116	93
3117	93
3118	93
3119	93
3120	93
3121	93
3122	93
3123	93
3124	93
3125	93
3126	93
3127	94
3128	94
3129	94
3130	94
3131	94
3132	94
3133	94
3134	94
3135	94
3136	94
3137	94
3138	94
3139	94
3140	94
3141	94
3142	94
3143	94
3144	95
3145	95
3146	95
3147	95
3148	95
3149	95
3150	95
3151	95
3152	95
3153	95
3154	95
3155	95
3156	95
3157	95
3158	95
3159	95
3160	95
3161	96
3162	96
3163	96
3164	96
3165	96
3166	96
3167	96
3168	96
3169	96
3170	96
3171	96
3172	96
3173	96
3174	96
3175	96
3176	96
3177	97
3178	97
3179	97
3180	97
3181	97
3182	97
3183	97
3184	97
3185	97
3186	97
3187	97
3188	97
3189	97
3190	97
3191	97
3192	97
3193	97
3194	98
3195	98
3196	98
3197	98
3198	98
3199	98
3200	98
3201	98
3202	98
3203	98
3204	98
3205	98
3206	98
3207	98
3208	98
3209	98
3210	98
3211	99
3212	99
3213	99
3214	99
3215	99
3216	99
3217	99
3218	99
3219	99
3220	99
3221	99
3222	99
3223	99
3224	99
3225	99
3226	99
3227	100
3228	100
3229	100
3230	100
3231	100
3232	100
3233	100
3234	100
3235	100
3236	100
3237	100
3238	100
3239	100
3240	100
3241	100
3242	100
3243	100
3244	101
3245	101
3246	101
3247	101
3248	101
3249	101
3250	101
3251	101
3252	101
3253	101
3254	101
3255	101
3256	101
3257	101
3258	101
3259	101
3260	101
3261	102
3262	102
3263	102
3264	102
3265	102
3266	102
3267	102
3268	102
3269	102
3270	102
3271	102
3272	102
3273	102
3274	102
3275	102
3276	102
3277	103
3278	103
3279	103
3280	103
3281	103
3282	103
3283	103
3284	103
3285	103
3286	103
3287	103
3288	103
3289	103
3290	103
3291	103
3292	103
3293	103
3294	104
3295	104
3296	104
3297	104
3298	104
3299	104
3300	104
3301	104
3302	104
3303	104
3304	104
3305	104
3306	104
3307	104
3308	104
3309	104
3310	104
3311	105
3312	105
3313	105
3314	105
3315	105
3316	105
3317	105
3318	105
3319	105
3320	105
3321	105
3322	105
3323	105
3324	105
3325	105
3326	105
3327	106
3328	106
3329	106
3330	106
3331	106
3332	106
3333	106
3334	106
3335	106
3336	106
3337	106
3338	106
3339	106
3340	106
3341	106
3342	106
3343	106
3344	107
3345	107
3346	107
3347	107
3348	107
3349	107
3350	107
3351	107
3352	107
3353	107
3354	107
3355	107
3356	107
3357	107
3358	107
3359	107
3360	107
3361	108
3362	108
3363	108
3364	108
3365	108
3366	108
3367	108
3368	108
3369	108
3370	108
3371	108
3372	108
3373	108
3374	108
3375	108
3376	108
3377	109
3378	109
3379	109
3380	109
3381	109
3382	109
3383	109
3384	109
3385	109
3386	109
3387	109
3388	109
3389	109
3390	109
3391	109
3392	109
3393	109
3394	110
3395	110
3396	110
3397	110
3398	110
3399	110
3400	110
3401	110
3402	110
3403	110
3404	110
3405	110
3406	110
3407	110
3408	110
3409	110
3410	110
3411	111
3412	111
3413	111
3414	111
3415	111
3416	111
3417	111
3418	111
3419	111
3420	111
3421	111
3422	111
3423	111
3424	111
3425	111
3426	111
3427	112
3428	112
3429	112
3430	112
3431	112
3432	112
3433	112
3434	112
