CYCLE	CMDPOS0	CMDPOS1	CMDPOS2
2096	6	-6	83
2097	6	-6	83
2098	6	-5	83
2099	6	-5	84
2100	6	-5	84
2101	6	-5	84
2102	6	-5	84
2103	5	-5	84
2104	5	-5	84
2105	5	-5	84
2106	5	-5	85
2107	5	-4	85
2108	5	-4	85
2109	5	-4	85
2110	4	-4	85
2111	4	-4	85
2112	4	-4	85
2113	4	-4	85
2114	4	-4	86
2115	4	-4	86
2116	4	-3	86
2117	4	-3	86
2118	4	-3	86
2119	3	-3	86
2120	3	-3	86
2121	3	-3	86
2122	3	-3	87
2123	3	-3	87
2124	3	-3	87
2125	3	-3	87
2126	3	-3	87
2127	3	-2	87
2128	3	-2	87
2129	2	-2	87
2130	2	-2	87
2131	2	-2	87
2132	2	-2	88
2133	2	-2	88
2134	2	-2	88
2135	2	-2	88
2136	2	-2	88
2137	2	-2	88
2138	2	-2	88
2139	2	-2	88
2140	2	-1	88
2141	1	-1	88
2142	1	-1	88
2143	1	-1	88
2144	1	-1	89
2145	1	-1	89
2146	1	-1	89
2147	1	-1	89
2148	1	-1	89
2149	1	-1	89
2150	1	-1	89
2151	1	-1	89
2152	1	-1	89
2153	1	-1	89
2154	1	-1	89
2155	1	-1	89
2156	1	-1	89
2157	1	-1	89
2158	1	-1	89
2159	0	-0	89
2160	0	-0	89
2161	0	-0	90
2162	0	-0	90
2163	0	-0	90
2164	0	-0	90
2165	0	-0	90
2166	0	-0	90
2167	0	-0	90
2168	0	-0	90
2169	0	-0	90
2170	0	-0	90
2171	0	-0	90
2172	0	-0	90
2173	0	-0	90
2174	0	-0	90
2175	0	-0	90
2176	0	-0	90
2177	0	-0	90
2178	0	-0	90
2179	0	-0	90
2180	0	-0	90
2181	0	-0	90
2182	0	-0	90
2183	0	-0	90
2184	0	0	90
2185	0	0	90
2186	0	0	90
2187	0	0	90
2188	0	0	90
2189	0	0	90
2190	0	0	90
2191	0	0	90
2192	0	0	90
2193	0	0	90
2194	0	0	90
2195	0	0	90
2196	0	0	90
2197	0	0	90
2198	0	0	90
2199	0	0	90
2200	0	0	90
2201	0	0	90
2202	0	0	90
2203	0	0	90
2204	0	0	90
2205	0	0	90
2206	0	0	90
2207	0	0	90
2208	1	0	90
2209	1	0	90
2210	1	0	90
2211	1	0	90
2212	1	0	90
2213	1	0	90
2214	1	0	90
2215	1	0	90
2216	1	0	90
2217	1	0	90
2218	1	0	90
2219	1	0	90
2220	1	0	90
2221	1	0	90
2222	1	0	90
2223	1	0	90
2224	2	0	90
2225	2	0	90
2226	2	0	90
2227	2	0	90
2228	2	0	90
2229	2	0	90
2230	2	0	90
2231	2	0	90
2232	2	0	90
2233	2	0	90
2234	2	0	90
2235	2	0	90
2236	3	0	90
2237	3	0	90
2238	3	0	90
2239	3	0	90
2240	3	0	90
2241	3	0	90
2242	3	0	90
2243	3	0	90
2244	3	0	90
2245	4	0	90
2246	4	0	90
2247	4	0	90
2248	4	0	90
2249	4	0	90
2250	4	0	90
2251	4	0	90
2252	4	0	90
2253	5	0	90
2254	5	0	90
2255	5	0	90
2256	5	0	90
2257	5	0	90
2258	5	0	90
2259	5	0	90
2260	6	0	90
2261	6	0	90
2262	6	0	90
2263	6	0	90
2264	6	0	90
2265	6	0	90
2266	7	0	90
2267	7	0	90
2268	7	0	90
2269	7	0	90
2270	7	0	90
2271	7	0	90
2272	8	0	90
2273	8	0	90
2274	8	0	90
2275	8	0	90
2276	8	0	90
2277	8	0	90
2278	9	0	90
2279	9	0	90
2280	9	0	90
2281	9	0	90
2282	9	0	90
2283	10	0	90
2284	10	0	90
2285	10	0	90
2286	10	0	90
2287	10	0	90
2288	11	0	90
2289	11	0	90
2290	11	0	90
2291	11	0	90
2292	11	0	90
2293	12	0	90
2294	12	0	90
2295	12	0	90
2296	12	0	90
2297	13	0	90
2298	13	0	90
2299	13	0	90
2300	13	0	90
2301	13	0	90
2302	14	0	90
2303	14	0	90
2304	14	0	90
2305	14	0	90
2306	15	0	90
2307	15	0	90
2308	15	0	90
2309	15	0	90
2310	16	0	90
2311	16	0	90
2312	16	0	90
2313	16	0	90
2314	17	0	90
2315	17	0	90
2316	17	0	90
2317	17	0	90
2318	18	0	90
2319	18	0	90
2320	18	0	90
2321	18	0	90
2322	19	0	90
2323	19	0	90
2324	19	0	90
2325	20	0	90
2326	20	0	90
2327	20	0	90
2328	20	0	90
2329	21	0	90
2330	21	0	90
2331	21	0	90
2332	22	0	90
2333	22	0	90
2334	22	0	90
2335	22	0	90
2336	23	0	90
2337	23	0	90
2338	23	0	90
2339	24	0	90
2340	24	0	90
2341	24	0	90
2342	25	0	90
2343	25	0	90
2344	25	0	90
2345	26	0	90
2346	26	0	90
2347	26	0	90
2348	26	0	90
2349	27	0	90
2350	27	0	90
2351	27	0	90
2352	28	0	90
2353	28	0	90
2354	28	0	90
2355	29	0	90
2356	29	0	90
2357	29	0	90
2358	30	0	90
2359	30	0	90
2360	31	0	90
2361	31	0	90
2362	31	0	90
2363	32	0	90
2364	32	0	90
2365	32	0	90
2366	33	0	90
2367	33	0	90
2368	33	0	90
2369	34	0	90
2370	34	0	90
2371	34	0	90
2372	35	0	90
2373	35	0	90
2374	36	0	90
2375	36	0	90
2376	36	0	90
2377	37	0	90
2378	37	0	90
2379	38	0	90
2380	38	0	90
2381	38	0	90
2382	39	0	90
2383	39	0	90
2384	39	0	90
2385	40	0	90
2386	40	0	90
2387	41	0	90
2388	41	0	90
2389	41	0	90
2390	42	0	90
2391	42	0	90
2392	43	0	90
2393	43	0	90
2394	44	0	90
2395	44	0	90
2396	44	0	90
2397	45	0	90
2398	45	0	90
2399	46	0	90
2400	46	0	90
2401	46	0	90
2402	47	0	90
2403	47	0	90
2404	48	0	90
2405	48	0	90
2406	49	0	90
2407	49	0	90
2408	50	0	90
2409	50	0	90
2410	50	0	90
2411	51	0	90
2412	51	0	90
2413	52	0	90
2414	52	0	90
2415	53	0	90
2416	53	0	90
2417	54	0	90
2418	54	0	90
2419	54	0	90
2420	55	0	90
2421	55	0	90
2422	56	0	90
2423	56	0	90
2424	56	0	90
2425	57	0	90
2426	57	0	90
2427	58	0	90
2428	58	0	90
2429	59	0	90
2430	59	0	90
2431	59	0	90
2432	60	0	90
2433	60	0	90
2434	61	0	90
2435	61	0	90
2436	61	0	90
2437	62	0	90
2438	62	0	90
2439	62	0	90
2440	63	0	90
2441	63	0	90
2442	64	0	90
2443	64	0	90
2444	64	0	90
2445	65	0	90
2446	65	0	90
2447	66	0	90
2448	66	0	90
2449	66	0	90
2450	67	0	90
2451	67	0	90
2452	67	0	90
2453	68	0	90
2454	68	0	90
2455	68	0	90
2456	69	0	90
2457	69	0	90
2458	69	0	90
2459	70	0	90
2460	70	0	90
2461	71	0	90
2462	71	0	90
2463	71	0	90
2464	72	0	90
2465	72	0	90
2466	72	0	90
2467	73	0	90
2468	73	0	90
2469	73	0	90
2470	74	0	90
2471	74	0	90
2472	74	0	90
2473	74	0	90
2474	75	0	90
2475	75	0	90
2476	75	0	90
2477	76	0	90
2478	76	0	90
2479	76	0	90
2480	77	0	90
2481	77	0	90
2482	77	0	90
2483	78	0	90
2484	78	0	90
2485	78	0	90
2486	78	0	90
2487	79	0	90
2488	79	0	90
2489	79	0	90
2490	80	0	90
2491	80	0	90
2492	80	0	90
2493	80	0	90
2494	81	0	90
2495	81	0	90
2496	81	0	90
2497	82	0	90
2498	82	0	90
2499	82	0	90
2500	82	0	90
2501	83	0	90
2502	83	0	90
2503	83	0	90
2504	83	0	90
2505	84	0	90
2506	84	0	90
2507	84	0	90
2508	84	0	90
2509	85	0	90
2510	85	0	90
2511	85	0	90
2512	85	0	90
2513	86	0	90
2514	86	0	90
2515	86	0	90
2516	86	0	90
2517	87	0	90
2518	87	0	90
2519	87	0	90
2520	87	0	90
2521	88	0	90
2522	88	0	90
2523	88	0	90
2524	88	0	90
2525	88	0	90
2526	89	0	90
2527	89	0	90
2528	89	0	90
2529	89	0	90
2530	89	0	90
2531	90	0	90
2532	90	0	90
2533	90	0	90
2534	90	0	90
2535	90	0	90
2536	91	0	90
2537	91	0	90
2538	91	0	90
2539	91	0	90
2540	91	0	90
2541	92	0	90
2542	92	0	90
2543	92	0	90
2544	92	0	90
2545	92	0	90
2546	92	0	90
2547	93	0	90
2548	93	0	90
2549	93	0	90
2550	93	0	90
2551	93	0	90
2552	93	0	90
2553	94	0	90
2554	94	0	90
2555	94	0	90
2556	94	0	90
2557	94	0	90
2558	94	0	90
2559	95	0	90
2560	95	0	90
2561	95	0	90
2562	95	0	90
2563	95	0	90
2564	95	0	90
2565	95	0	90
2566	96	0	90
2567	96	0	90
2568	96	0	90
2569	96	0	90
2570	96	0	90
2571	96	0	90
2572	96	0	90
2573	96	0	90
2574	97	0	90
2575	97	0	90
2576	97	0	90
2577	97	0	90
2578	97	0	90
2579	97	0	90
2580	97	0	90
2581	97	0	90
2582	97	0	90
2583	98	0	90
2584	98	0	90
2585	98	0	90
2586	98	0	90
2587	98	0	90
2588	98	0	90
2589	98	0	90
2590	98	0	90
2591	98	0	90
2592	98	0	90
2593	98	0	90
2594	98	0	90
2595	99	0	90
2596	99	0	90
2597	99	0	90
2598	99	0	90
2599	99	0	90
2600	99	0	90
2601	99	0	90
2602	99	0	90
2603	99	0	90
2604	99	0	90
2605	99	0	90
2606	99	0	90
2607	99	0	90
2608	99	0	90
2609	99	0	90
2610	99	0	90
2611	100	0	90
2612	100	0	90
2613	100	0	90
2614	100	0	90
2615	100	0	90
2616	100	0	90
2617	100	0	90
2618	100	0	90
2619	100	0	90
2620	100	0	90
2621	100	0	90
2622	100	0	90
2623	100	0	90
2624	100	0	90
2625	100	0	90
2626	100	0	90
2627	100	0	90
2628	100	0	90
2629	100	0	90
2630	100	0	90
2631	100	0	90
2632	100	0	90
2633	100	0	90
2634	100	0	90
2635	100	-0	90
2636	100	-0	90
2637	100	-0	90
2638	100	-0	90
2639	100	-0	90
2640	100	-0	90
2641	100	-0	90
2642	100	-0	90
2643	100	-0	90
2644	100	-0	90
2645	100	-0	90
2646	100	-0	90
2647	100	-0	90
2648	100	-0	90
2649	100	-0	90
2650	100	-0	90
2651	100	-0	90
2652	100	-0	90
2653	100	-0	90
2654	100	-0	90
2655	100	-0	90
2656	100	-0	90
2657	100	-0	90
2658	100	-0	91
2659	100	-0	91
2660	99	-1	91
2661	99	-1	91
2662	99	-1	91
2663	99	-1	91
2664	99	-1	91
2665	99	-1	91
2666	99	-1	91
2667	99	-1	91
2668	99	-1	91
2669	99	-1	91
2670	99	-1	91
2671	99	-1	91
2672	99	-1	91
2673	99	-1	91
2674	99	-1	91
2675	99	-1	92
2676	99	-1	92
2677	99	-1	92
2678	98	-1	92
2679	98	-2	92
2680	98	-2	92
2681	98	-2	92
2682	98	-2	92
2683	98	-2	92
2684	98	-2	92
2685	98	-2	92
2686	98	-2	92
2687	98	-2	93
2688	98	-2	93
2689	98	-2	93
2690	97	-2	93
2691	97	-2	93
2692	97	-3	93
2693	97	-3	93
2694	97	-3	93
2695	97	-3	93
2696	97	-3	93
2697	97	-3	94
2698	97	-3	94
2699	97	-3	94
2700	96	-3	94
2701	96	-3	94
2702	96	-3	94
2703	96	-4	94
2704	96	-4	94
2705	96	-4	95
2706	96	-4	95
2707	96	-4	95
2708	96	-4	95
2709	95	-4	95
2710	95	-4	95
2711	95	-4	95
2712	95	-5	95
2713	95	-5	96
2714	95	-5	96
2715	95	-5	96
2716	94	-5	96
2717	94	-5	96
2718	94	-5	96
2719	94	-5	96
2720	94	-5	97
2721	94	-6	97
2722	94	-6	97
2723	93	-6	97
2724	93	-6	97
2725	93	-6	97
2726	93	-6	98
2727	93	-6	98
2728	93	-6	98
2729	92	-7	98
2730	92	-7	98
2731	92	-7	98
2732	92	-7	99
2733	92	-7	99
2734	92	-7	99
2735	91	-7	99
2736	91	-7	99
2737	91	-8	100
2738	91	-8	100
2739	91	-8	100
2740	90	-8	100
2741	90	-8	100
2742	90	-8	100
2743	90	-8	101
2744	90	-9	101
2745	89	-9	101
2746	89	-9	101
2747	89	-9	101
2748	89	-9	102
2749	89	-9	102
2750	88	-9	102
2751	88	-9	102
2752	88	-10	102
2753	88	-10	103
2754	88	-10	103
2755	87	-10	103
2756	87	-10	103
2757	87	-10	104
2758	87	-10	104
2759	86	-11	104
2760	86	-11	104
