CYCLE	CMDPOS0
888	24
889	23
890	22
891	22
892	21
893	20
894	20
895	19
896	19
897	18
898	17
899	17
900	16
901	16
902	15
903	15
904	14
905	14
906	13
907	13
908	12
909	12
910	11
911	11
912	10
913	10
914	9
915	9
916	8
917	8
918	8
919	7
920	7
921	6
922	6
923	6
924	5
925	5
926	5
927	5
928	4
929	4
930	4
931	3
932	3
933	3
934	3
935	2
936	2
937	2
938	2
939	2
940	1
941	1
942	1
943	1
944	1
945	1
946	1
947	1
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	1
968	1
969	1
970	1
971	1
972	1
973	1
974	1
975	2
976	2
977	2
978	2
979	2
980	3
981	3
982	3
983	3
984	4
985	4
986	4
987	5
988	5
989	5
990	5
991	6
992	6
993	6
994	7
995	7
996	8
997	8
998	8
999	9
1000	9
1001	10
1002	10
1003	11
1004	11
1005	12
1006	12
1007	13
1008	13
1009	14
1010	14
1011	15
1012	15
1013	16
1014	16
1015	17
1016	17
1017	18
1018	19
1019	19
1020	20
1021	20
1022	21
1023	22
1024	22
1025	23
1026	24
1027	25
1028	25
1029	26
1030	27
1031	27
1032	28
1033	29
1034	30
1035	30
1036	31
1037	32
1038	33
1039	34
1040	34
1041	35
1042	36
1043	37
1044	38
1045	39
1046	40
1047	41
1048	41
1049	42
1050	43
1051	44
1052	45
1053	46
1054	47
1055	48
1056	49
1057	50
1058	51
1059	52
1060	53
1061	54
1062	55
1063	56
1064	57
1065	58
1066	59
1067	60
1068	61
1069	62
1070	63
1071	64
1072	65
1073	66
1074	67
1075	68
1076	69
1077	70
1078	71
1079	72
1080	73
1081	74
1082	75
1083	76
1084	77
1085	78
1086	79
1087	80
1088	81
1089	82
1090	83
1091	84
1092	85
1093	86
1094	87
1095	88
1096	89
1097	90
1098	91
1099	92
1100	93
1101	94
1102	95
1103	96
1104	97
1105	98
1106	99
1107	100
1108	101
1109	102
1110	103
1111	104
1112	105
1113	106
1114	107
1115	108
1116	109
1117	110
1118	111
1119	112
1120	113
1121	114
1122	115
1123	116
1124	117
1125	118
1126	119
1127	120
1128	121
1129	122
1130	123
1131	124
1132	125
1133	126
1134	127
1135	128
1136	129
1137	130
1138	131
1139	132
1140	133
1141	134
1142	135
1143	136
1144	137
1145	138
1146	139
1147	140
1148	141
1149	142
1150	143
1151	144
1152	145
1153	146
1154	147
1155	148
1156	149
1157	150
1158	151
1159	152
1160	153
1161	154
1162	155
1163	156
1164	157
1165	158
1166	159
1167	160
1168	160
1169	161
1170	162
1171	163
1172	164
1173	165
1174	166
1175	166
1176	167
1177	168
1178	169
1179	170
1180	170
1181	171
1182	172
1183	173
1184	173
1185	174
1186	175
1187	176
1188	176
1189	177
1190	178
1191	178
1192	179
1193	180
1194	180
1195	181
1196	181
1197	182
1198	183
1199	183
1200	184
1201	184
1202	185
1203	185
1204	186
1205	186
1206	187
1207	188
1208	188
1209	188
1210	189
1211	189
1212	190
1213	190
1214	191
1215	191
1216	192
1217	192
1218	192
1219	193
1220	193
1221	194
1222	194
1223	194
1224	195
1225	195
1226	195
1227	196
1228	196
1229	196
1230	196
1231	197
1232	197
1233	197
1234	197
1235	198
1236	198
1237	198
1238	198
1239	198
1240	199
1241	199
1242	199
1243	199
1244	199
1245	199
1246	199
1247	200
1248	200
1249	200
1250	200
1251	200
1252	200
1253	200
1254	200
1255	200
1256	200
1257	200
1258	200
1259	200
1260	200
1261	200
1262	200
1263	200
1264	200
1265	200
1266	200
1267	200
1268	199
1269	199
1270	199
1271	199
1272	199
1273	199
1274	199
1275	198
1276	198
1277	198
1278	198
1279	198
1280	197
1281	197
1282	197
1283	197
1284	196
1285	196
1286	196
1287	196
1288	195
1289	195
1290	195
1291	194
1292	194
1293	194
1294	193
1295	193
1296	192
1297	192
1298	192
1299	191
1300	191
1301	190
1302	190
1303	189
1304	189
1305	188
1306	188
1307	188
1308	187
1309	186
1310	186
1311	185
1312	185
1313	184
1314	184
1315	183
1316	183
1317	182
1318	181
1319	181
1320	180
1321	180
1322	179
1323	178
1324	178
1325	177
1326	176
1327	176
1328	175
1329	174
1330	173
1331	173
1332	172
1333	171
1334	170
1335	170
1336	169
1337	168
1338	167
1339	166
1340	166
1341	165
1342	164
1343	163
1344	162
1345	161
1346	160
1347	160
1348	159
1349	158
1350	157
1351	156
1352	155
1353	154
1354	153
1355	152
1356	151
1357	150
1358	149
1359	148
1360	147
1361	146
1362	145
1363	144
1364	143
1365	142
1366	141
1367	140
1368	139
1369	138
1370	137
1371	136
1372	135
1373	134
1374	133
1375	132
1376	131
1377	130
1378	129
1379	128
1380	127
1381	126
1382	125
1383	124
1384	123
1385	122
1386	121
1387	120
1388	119
1389	118
1390	117
1391	116
1392	115
1393	114
1394	113
1395	112
1396	111
1397	110
1398	109
1399	108
1400	107
1401	106
1402	105
1403	104
1404	103
1405	102
1406	101
1407	100
1408	99
1409	98
1410	97
1411	96
1412	95
1413	94
1414	93
1415	92
1416	91
1417	90
1418	89
1419	88
1420	87
1421	86
1422	85
1423	84
1424	83
1425	82
1426	81
1427	80
1428	79
1429	78
1430	77
1431	76
1432	75
1433	74
1434	73
1435	72
1436	71
1437	70
1438	69
1439	68
1440	67
1441	66
1442	65
1443	64
1444	63
1445	62
1446	61
1447	60
1448	59
1449	58
1450	57
1451	56
1452	55
1453	54
1454	53
1455	52
1456	51
1457	50
1458	49
1459	48
1460	47
1461	46
1462	45
1463	44
1464	43
1465	42
1466	41
1467	41
1468	40
1469	39
1470	38
1471	37
1472	36
1473	35
1474	34
1475	34
1476	33
1477	32
1478	31
1479	30
1480	30
1481	29
1482	28
1483	27
1484	27
1485	26
1486	25
1487	25
1488	24
1489	23
1490	22
1491	22
1492	21
1493	20
1494	20
1495	19
1496	19
1497	18
1498	17
1499	17
1500	16
1501	16
1502	15
1503	15
1504	14
1505	14
1506	13
1507	13
1508	12
1509	12
1510	11
1511	11
1512	10
1513	10
1514	9
1515	9
1516	8
1517	8
1518	8
1519	7
1520	7
1521	6
1522	6
1523	6
1524	5
1525	5
1526	5
1527	5
1528	4
1529	4
1530	4
1531	3
1532	3
1533	3
1534	3
1535	2
1536	2
1537	2
1538	2
1539	2
1540	1
1541	1
1542	1
1543	1
1544	1
1545	1
1546	1
1547	1
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
