CYCLE	CMDPOS4	CMDPOS5	CMDPOS8
1475	-51	159	13
1476	-51	160	13
1477	-51	161	13
1478	-50	162	13
1479	-50	163	13
1480	-50	164	13
1481	-49	165	13
1482	-49	166	13
1483	-49	167	13
1484	-49	168	13
1485	-48	169	13
1486	-48	170	13
1487	-48	171	13
1488	-47	172	14
1489	-47	173	14
1490	-46	174	14
1491	-46	175	14
1492	-46	176	14
1493	-45	177	14
1494	-45	178	14
1495	-45	179	14
1496	-44	180	14
1497	-44	181	14
1498	-43	182	14
1499	-43	183	14
1500	-42	184	14
1501	-42	185	15
1502	-42	186	15
1503	-41	187	15
1504	-41	188	15
1505	-40	189	15
1506	-40	190	15
1507	-39	191	15
1508	-39	192	15
1509	-38	193	15
1510	-38	194	15
1511	-37	195	15
1512	-37	195	15
1513	-36	196	15
1514	-36	197	16
1515	-35	198	16
1516	-35	199	16
1517	-34	200	16
1518	-34	201	16
1519	-33	202	16
1520	-32	203	16
1521	-32	204	16
1522	-31	205	16
1523	-31	205	16
1524	-30	206	16
1525	-30	207	16
1526	-29	208	16
1527	-28	209	17
1528	-28	210	17
1529	-27	211	17
1530	-27	212	17
1531	-26	212	17
1532	-25	213	17
1533	-25	214	17
1534	-24	215	17
1535	-23	216	17
1536	-23	217	17
1537	-22	217	17
1538	-21	218	17
1539	-21	219	17
1540	-20	220	17
1541	-19	221	18
1542	-19	222	18
1543	-18	222	18
1544	-17	223	18
1545	-17	224	18
1546	-16	225	18
1547	-15	225	18
1548	-15	226	18
1549	-14	227	18
1550	-13	228	18
1551	-12	229	18
1552	-12	229	18
1553	-11	230	18
1554	-10	231	19
1555	-9	232	19
1556	-9	232	19
1557	-8	233	19
1558	-7	234	19
1559	-6	234	19
1560	-6	235	19
1561	-5	236	19
1562	-4	237	19
1563	-3	237	19
1564	-2	238	19
1565	-2	239	19
1566	-1	239	19
1567	0	240	20
1568	1	241	20
1569	2	241	20
1570	3	242	20
1571	3	243	20
1572	4	243	20
1573	5	244	20
1574	6	245	20
1575	7	245	20
1576	8	246	20
1577	8	247	20
1578	9	247	20
1579	10	248	20
1580	11	248	21
1581	12	249	21
1582	13	250	21
1583	14	250	21
1584	15	251	21
1585	15	251	21
1586	16	252	21
1587	17	252	21
1588	18	253	21
1589	19	254	21
1590	20	254	21
1591	21	255	21
1592	22	255	21
1593	23	256	21
1594	24	256	22
1595	24	257	22
1596	25	257	22
1597	26	258	22
1598	27	258	22
1599	28	259	22
1600	29	259	22
1601	30	260	22
1602	31	260	22
1603	32	261	22
1604	33	261	22
1605	34	262	22
1606	35	262	22
1607	36	262	23
1608	37	263	23
1609	38	263	23
1610	39	264	23
1611	40	264	23
1612	41	264	23
1613	42	265	23
1614	43	265	23
1615	44	266	23
1616	45	266	23
1617	46	266	23
1618	47	267	23
1619	48	267	23
1620	49	267	24
1621	50	268	24
1622	51	268	24
1623	52	269	24
1624	53	269	24
1625	54	269	24
1626	55	269	24
1627	56	270	24
1628	57	270	24
1629	58	270	24
1630	59	271	24
1631	60	271	24
1632	61	271	24
1633	62	271	25
1634	63	272	25
1635	64	272	25
1636	65	272	25
1637	66	272	25
1638	67	273	25
1639	68	273	25
1640	69	273	25
1641	70	273	25
1642	71	273	25
1643	72	274	25
1644	73	274	25
1645	74	274	25
1646	75	274	25
1647	76	274	26
1648	77	275	26
1649	78	275	26
1650	79	275	26
1651	80	275	26
1652	81	275	26
1653	83	275	26
1654	84	275	26
1655	85	275	26
1656	86	276	26
1657	87	276	26
1658	88	276	26
1659	89	276	26
1660	90	276	27
1661	91	276	27
1662	92	276	27
1663	93	276	27
1664	94	276	27
1665	95	276	27
1666	96	276	27
1667	97	276	27
1668	98	276	27
1669	99	276	27
1670	100	276	27
1671	101	276	27
1672	103	276	27
1673	104	276	28
1674	105	276	28
1675	106	276	28
1676	107	276	28
1677	108	276	28
1678	109	276	28
1679	110	276	28
1680	111	276	28
1681	112	276	28
1682	113	276	28
1683	114	276	28
1684	115	275	28
1685	116	275	28
1686	117	275	28
1687	118	275	29
1688	119	275	29
1689	120	275	29
1690	122	275	29
1691	123	275	29
1692	124	274	29
1693	125	274	29
1694	126	274	29
1695	127	274	29
1696	128	274	29
1697	129	274	29
1698	130	273	29
1699	131	273	29
1700	132	273	30
1701	133	273	30
1702	134	272	30
1703	135	272	30
1704	136	272	30
1705	137	272	30
1706	138	271	30
1707	139	271	30
1708	140	271	30
1709	141	271	30
1710	142	270	30
1711	143	270	30
1712	144	270	30
1713	145	270	31
1714	146	269	31
1715	147	269	31
1716	148	269	31
1717	149	268	31
1718	150	268	31
1719	151	268	31
1720	152	267	31
1721	153	267	31
1722	154	266	31
1723	155	266	31
1724	156	266	31
1725	157	265	31
1726	158	265	32
1727	159	265	32
1728	160	264	32
1729	161	264	32
1730	162	263	32
1731	163	263	32
1732	164	262	32
1733	165	262	32
1734	166	262	32
1735	167	261	32
1736	168	261	32
1737	169	260	32
1738	170	260	32
1739	171	259	32
1740	172	259	33
1741	173	258	33
1742	174	258	33
1743	174	257	33
1744	175	257	33
1745	176	256	33
1746	177	256	33
1747	178	255	33
1748	179	255	33
1749	180	254	33
1750	181	254	33
1751	182	253	33
1752	183	253	33
1753	184	252	34
1754	184	251	34
1755	185	251	34
1756	186	250	34
1757	187	250	34
1758	188	249	34
1759	189	248	34
1760	190	248	34
1761	191	247	34
1762	191	247	34
1763	192	246	34
1764	193	245	34
1765	194	245	34
1766	195	244	35
1767	196	243	35
1768	197	243	35
1769	197	242	35
1770	198	242	35
1771	199	241	35
1772	200	240	35
1773	201	239	35
1774	201	239	35
1775	202	238	35
1776	203	237	35
1777	204	237	35
1778	205	236	35
1779	205	235	36
1780	206	235	36
1781	207	234	36
1782	208	233	36
1783	208	232	36
1784	209	232	36
1785	210	231	36
1786	211	230	36
1787	211	229	36
1788	212	229	36
1789	213	228	36
1790	214	227	36
1791	214	226	36
1792	215	226	36
1793	216	225	37
1794	217	224	37
1795	217	223	37
1796	218	222	37
1797	219	222	37
1798	219	221	37
1799	220	220	37
1800	221	219	37
1801	221	218	37
1802	222	218	37
1803	223	217	37
1804	223	216	37
1805	224	215	37
1806	225	214	38
1807	225	213	38
1808	226	213	38
1809	226	212	38
1810	227	211	38
1811	228	210	38
1812	228	209	38
1813	229	208	38
1814	229	207	38
1815	230	206	38
1816	231	206	38
1817	231	205	38
1818	232	204	38
1819	232	203	39
1820	233	202	39
1821	233	201	39
1822	234	200	39
1823	235	199	39
1824	235	198	39
1825	236	197	39
1826	236	197	39
1827	237	196	39
1828	237	195	39
1829	238	194	39
1830	238	193	39
1831	239	192	39
1832	239	191	40
1833	240	190	40
1834	240	189	40
1835	241	188	40
1836	241	187	40
1837	241	186	40
1838	242	185	40
1839	242	184	40
1840	243	183	40
1841	243	182	40
1842	244	181	40
1843	244	180	40
1844	244	179	40
1845	245	178	40
1846	245	178	41
1847	246	177	41
1848	246	176	41
1849	246	175	41
1850	247	174	41
1851	247	173	41
1852	247	172	41
1853	248	171	41
1854	248	170	41
1855	248	169	41
1856	249	168	41
1857	249	167	41
1858	249	166	41
1859	250	165	42
1860	250	164	42
1861	250	162	42
1862	251	161	42
1863	251	160	42
1864	251	159	42
1865	251	158	42
1866	252	157	42
1867	252	156	42
1868	252	155	42
1869	252	154	42
1870	253	153	42
1871	253	152	42
1872	253	151	43
1873	253	150	43
1874	253	149	43
1875	254	148	43
1876	254	147	43
1877	254	146	43
1878	254	145	43
1879	254	144	43
1880	255	143	43
1881	255	142	43
1882	255	141	43
1883	255	140	43
1884	255	139	43
1885	255	138	44
1886	255	137	44
1887	255	136	44
1888	256	134	44
1889	256	133	44
1890	256	132	44
1891	256	131	44
1892	256	130	44
1893	256	129	44
1894	256	128	44
1895	256	127	44
1896	256	126	44
1897	256	125	44
1898	256	124	44
1899	256	123	45
1900	256	122	45
1901	256	121	45
1902	256	120	45
1903	256	119	45
1904	256	118	45
1905	256	117	45
1906	256	115	45
1907	256	114	45
1908	256	113	45
1909	256	112	45
1910	256	111	45
1911	256	110	45
1912	256	109	46
1913	256	108	46
1914	256	107	46
1915	256	106	46
1916	255	105	46
1917	255	104	46
1918	255	103	46
1919	255	102	46
1920	255	101	46
1921	255	100	46
1922	255	99	46
1923	255	98	46
1924	254	97	46
1925	254	95	47
1926	254	94	47
1927	254	93	47
1928	254	92	47
1929	254	91	47
1930	253	90	47
1931	253	89	47
1932	253	88	47
1933	253	87	47
1934	252	86	47
1935	252	85	47
1936	252	84	47
1937	252	83	47
1938	252	82	47
1939	251	81	48
1940	251	80	48
1941	251	79	48
1942	250	78	48
1943	250	77	48
1944	250	76	48
1945	250	75	48
1946	249	74	48
1947	249	73	48
1948	249	72	48
1949	248	71	48
1950	248	70	48
1951	248	69	48
1952	247	68	49
1953	247	67	49
1954	247	66	49
1955	246	65	49
1956	246	64	49
1957	245	63	49
1958	245	62	49
1959	245	61	49
1960	244	60	49
1961	244	59	49
1962	243	58	49
1963	243	57	49
1964	243	56	49
1965	242	55	50
1966	242	54	50
1967	241	53	50
1968	241	52	50
1969	240	51	50
1970	240	50	50
1971	239	49	50
1972	239	48	50
1973	238	48	50
1974	238	47	50
1975	237	46	50
1976	237	45	50
1977	236	44	50
1978	236	43	51
1979	235	42	51
1980	235	41	51
1981	234	40	51
1982	234	39	51
1983	233	38	51
1984	233	37	51
1985	232	37	51
1986	231	36	51
1987	231	35	51
1988	230	34	51
1989	230	33	51
1990	229	32	51
1991	229	31	51
1992	228	30	52
1993	227	30	52
1994	227	29	52
1995	226	28	52
1996	225	27	52
1997	225	26	52
1998	224	25	52
1999	224	24	52
2000	223	24	52
2001	222	23	52
2002	222	22	52
2003	221	21	52
2004	220	20	52
2005	220	19	53
2006	219	19	53
2007	218	18	53
2008	218	17	53
2009	217	16	53
2010	216	16	53
2011	215	15	53
2012	215	14	53
2013	214	13	53
2014	213	12	53
2015	213	12	53
2016	212	11	53
2017	211	10	53
2018	210	9	54
2019	210	9	54
2020	209	8	54
2021	208	7	54
2022	207	6	54
2023	206	6	54
2024	206	5	54
2025	205	4	54
2026	204	4	54
2027	203	3	54
2028	203	2	54
2029	202	1	54
2030	201	1	54
2031	200	0	55
2032	199	-1	55
2033	199	-1	55
2034	198	-2	55
2035	197	-3	55
2036	196	-3	55
2037	195	-4	55
2038	194	-4	55
2039	194	-5	55
2040	193	-6	55
2041	192	-6	55
2042	191	-7	55
2043	190	-8	55
2044	189	-8	55
2045	188	-9	56
2046	187	-9	56
2047	187	-10	56
2048	186	-11	56
2049	185	-11	56
2050	184	-12	56
2051	183	-12	56
2052	182	-13	56
2053	181	-13	56
2054	180	-14	56
2055	179	-14	56
2056	179	-15	56
2057	178	-16	56
2058	177	-16	57
2059	176	-17	57
2060	175	-17	57
2061	174	-18	57
2062	173	-18	57
2063	172	-19	57
2064	171	-19	57
2065	170	-20	57
2066	169	-20	57
2067	168	-20	57
2068	167	-21	57
2069	166	-21	57
2070	165	-22	57
2071	164	-22	58
2072	163	-23	58
2073	163	-23	58
2074	162	-24	58
2075	161	-24	58
2076	160	-24	58
2077	159	-25	58
2078	158	-25	58
2079	157	-26	58
2080	156	-26	58
2081	155	-26	58
2082	154	-27	58
2083	153	-27	58
2084	152	-27	59
2085	151	-28	59
2086	150	-28	59
2087	149	-28	59
2088	148	-29	59
2089	147	-29	59
2090	146	-29	59
2091	145	-30	59
2092	144	-30	59
2093	143	-30	59
2094	142	-31	59
2095	141	-31	59
2096	140	-31	59
2097	139	-31	59
2098	138	-32	60
2099	136	-32	60
2100	135	-32	60
2101	134	-32	60
2102	133	-33	60
2103	132	-33	60
2104	131	-33	60
2105	130	-33	60
2106	129	-33	60
2107	128	-34	60
2108	127	-34	60
2109	126	-34	60
2110	125	-34	60
2111	124	-34	61
2112	123	-35	61
2113	122	-35	61
2114	121	-35	61
2115	120	-35	61
2116	119	-35	61
2117	118	-35	61
2118	117	-35	61
2119	116	-35	61
2120	115	-36	61
2121	114	-36	61
2122	112	-36	61
2123	111	-36	61
2124	110	-36	62
2125	109	-36	62
2126	108	-36	62
2127	107	-36	62
2128	106	-36	62
2129	105	-36	62
2130	104	-36	62
2131	103	-36	62
2132	102	-36	62
2133	101	-36	62
2134	100	-36	62
2135	99	-36	62
2136	98	-36	62
2137	97	-36	62
2138	96	-36	63
2139	95	-36	63
2140	93	-36	63
2141	92	-36	63
2142	91	-36	63
2143	90	-36	63
2144	89	-36	63
2145	88	-36	63
2146	87	-36	63
2147	86	-36	63
2148	85	-35	63
2149	84	-35	63
2150	83	-35	63
2151	82	-35	64
2152	81	-35	64
2153	80	-35	64
2154	79	-35	64
2155	78	-35	64
2156	77	-34	64
2157	76	-34	64
2158	75	-34	64
2159	74	-34	64
2160	72	-34	64
2161	71	-34	64
2162	70	-33	64
2163	69	-33	64
2164	68	-33	65
2165	67	-33	65
2166	66	-33	65
2167	65	-32	65
2168	64	-32	65
2169	63	-32	65
2170	62	-32	65
2171	61	-31	65
2172	60	-31	65
2173	59	-31	65
2174	58	-30	65
2175	57	-30	65
2176	56	-30	65
2177	55	-30	66
2178	54	-29	66
2179	53	-29	66
2180	52	-29	66
2181	51	-28	66
2182	50	-28	66
2183	49	-28	66
2184	48	-27	66
2185	47	-27	66
2186	46	-27	66
2187	45	-26	66
2188	44	-26	66
2189	43	-25	66
2190	42	-25	66
2191	41	-25	67
2192	40	-24	67
2193	39	-24	67
2194	38	-23	67
2195	37	-23	67
2196	36	-23	67
2197	35	-22	67
2198	34	-22	67
2199	33	-21	67
2200	32	-21	67
2201	31	-20	67
2202	30	-20	67
2203	30	-19	67
2204	29	-19	68
2205	28	-18	68
2206	27	-18	68
2207	26	-17	68
2208	25	-17	68
2209	24	-16	68
2210	23	-16	68
2211	22	-15	68
2212	21	-15	68
2213	20	-14	68
2214	19	-14	68
2215	18	-13	68
2216	18	-13	68
2217	17	-12	69
2218	16	-12	69
2219	15	-11	69
2220	14	-10	69
2221	13	-10	69
2222	12	-9	69
2223	11	-9	69
2224	10	-8	69
2225	10	-7	69
2226	9	-7	69
2227	8	-6	69
2228	7	-6	69
2229	6	-5	69
2230	5	-4	70
2231	5	-4	70
2232	4	-3	70
2233	3	-2	70
2234	2	-2	70
2235	1	-1	70
2236	0	-0	70
2237	-0	0	70
2238	-1	1	70
2239	-2	2	70
2240	-3	2	70
2241	-4	3	70
2242	-4	4	70
2243	-5	5	70
2244	-6	5	71
2245	-7	6	71
2246	-8	7	71
2247	-8	7	71
2248	-9	8	71
2249	-10	9	71
2250	-11	10	71
2251	-11	10	71
2252	-12	11	71
2253	-13	12	71
2254	-13	13	71
2255	-14	13	71
2256	-15	14	71
2257	-16	15	72
2258	-16	16	72
2259	-17	17	72
2260	-18	17	72
2261	-18	18	72
2262	-19	19	72
2263	-20	20	72
2264	-20	21	72
2265	-21	21	72
2266	-22	22	72
2267	-22	23	72
2268	-23	24	72
2269	-24	25	72
2270	-24	26	73
2271	-25	26	73
2272	-26	27	73
2273	-26	28	73
2274	-27	29	73
2275	-28	30	73
2276	-28	31	73
2277	-29	32	73
2278	-29	32	73
2279	-30	33	73
2280	-31	34	73
2281	-31	35	73
2282	-32	36	73
2283	-32	37	74
2284	-33	38	74
2285	-33	39	74
2286	-34	40	74
2287	-34	40	74
2288	-35	41	74
2289	-35	42	74
2290	-36	43	74
2291	-37	44	74
2292	-37	45	74
2293	-38	46	74
2294	-38	47	74
2295	-39	48	74
2296	-39	49	74
2297	-40	50	75
2298	-40	51	75
2299	-40	52	75
2300	-41	53	75
2301	-41	54	75
2302	-42	54	75
2303	-42	55	75
2304	-43	56	75
2305	-43	57	75
2306	-44	58	75
2307	-44	59	75
2308	-44	60	75
2309	-45	61	75
2310	-45	62	76
2311	-46	63	76
2312	-46	64	76
2313	-46	65	76
2314	-47	66	76
2315	-47	67	76
2316	-47	68	76
2317	-48	69	76
2318	-48	70	76
2319	-48	71	76
2320	-49	72	76
2321	-49	73	76
2322	-49	74	76
2323	-50	75	77
2324	-50	76	77
2325	-50	77	77
2326	-51	78	77
2327	-51	79	77
2328	-51	80	77
2329	-51	81	77
2330	-52	82	77
2331	-52	83	77
2332	-52	84	77
2333	-52	85	77
2334	-53	86	77
2335	-53	88	77
2336	-53	89	78
2337	-53	90	78
2338	-53	91	78
2339	-54	92	78
2340	-54	93	78
2341	-54	94	78
2342	-54	95	78
2343	-54	96	78
2344	-54	97	78
2345	-55	98	78
2346	-55	99	78
2347	-55	100	78
2348	-55	101	78
2349	-55	102	78
2350	-55	103	79
2351	-55	104	79
2352	-56	105	79
2353	-56	106	79
2354	-56	107	79
2355	-56	108	79
2356	-56	109	79
2357	-56	111	79
2358	-56	112	79
2359	-56	113	79
2360	-56	114	79
2361	-56	115	79
2362	-56	116	79
2363	-56	117	80
2364	-56	118	80
2365	-56	119	80
2366	-56	120	80
2367	-56	121	80
2368	-56	122	80
2369	-56	123	80
2370	-56	124	80
2371	-56	125	80
2372	-56	126	80
2373	-56	127	80
2374	-56	128	80
2375	-56	130	80
2376	-56	131	81
2377	-56	132	81
2378	-56	133	81
2379	-56	134	81
2380	-56	135	81
2381	-55	136	81
2382	-55	137	81
2383	-55	138	81
2384	-55	139	81
2385	-55	140	81
2386	-55	141	81
2387	-55	142	81
2388	-54	143	81
2389	-54	144	81
2390	-54	145	82
2391	-54	146	82
2392	-54	147	82
2393	-54	148	82
2394	-53	149	82
2395	-53	150	82
2396	-53	152	82
2397	-53	153	82
2398	-53	154	82
2399	-52	155	82
2400	-52	156	82
2401	-52	157	82
2402	-52	158	82
2403	-51	159	83
2404	-51	160	83
2405	-51	161	83
2406	-51	162	83
2407	-50	163	83
2408	-50	164	83
2409	-50	165	83
2410	-49	166	83
2411	-49	167	83
2412	-49	168	83
2413	-48	169	83
2414	-48	170	83
2415	-48	171	83
2416	-47	172	84
2417	-47	173	84
2418	-47	174	84
2419	-46	175	84
2420	-46	176	84
2421	-45	177	84
2422	-45	178	84
2423	-45	179	84
2424	-44	180	84
2425	-44	181	84
2426	-43	182	84
2427	-43	183	84
2428	-43	184	84
2429	-42	185	85
2430	-42	186	85
2431	-41	187	85
2432	-41	188	85
2433	-40	188	85
2434	-40	189	85
2435	-39	190	85
2436	-39	191	85
2437	-39	192	85
2438	-38	193	85
2439	-38	194	85
2440	-37	195	85
2441	-36	196	85
2442	-36	197	85
2443	-35	198	86
2444	-35	199	86
2445	-34	200	86
2446	-34	201	86
2447	-33	201	86
2448	-33	202	86
2449	-32	203	86
2450	-32	204	86
2451	-31	205	86
2452	-30	206	86
2453	-30	207	86
2454	-29	208	86
2455	-29	209	86
2456	-28	209	87
2457	-27	210	87
2458	-27	211	87
2459	-26	212	87
2460	-26	213	87
2461	-25	214	87
2462	-24	215	87
2463	-24	215	87
2464	-23	216	87
2465	-22	217	87
2466	-22	218	87
2467	-21	219	87
2468	-20	219	87
2469	-20	220	88
2470	-19	221	88
2471	-18	222	88
2472	-18	223	88
2473	-17	224	88
2474	-16	224	88
2475	-16	225	88
2476	-15	226	88
2477	-14	227	88
2478	-13	227	88
2479	-13	228	88
2480	-12	229	88
2481	-11	230	88
2482	-10	230	89
2483	-10	231	89
2484	-9	232	89
2485	-8	233	89
2486	-7	233	89
2487	-7	234	89
2488	-6	235	89
2489	-5	236	89
2490	-4	236	89
2491	-4	237	89
2492	-3	238	89
2493	-2	238	89
2494	-1	239	89
2495	-0	240	89
2496	0	240	90
2497	1	241	90
2498	2	242	90
2499	3	242	90
2500	4	243	90
2501	5	244	90
2502	5	244	90
2503	6	245	90
2504	7	246	90
2505	8	246	90
2506	9	247	90
2507	10	247	90
2508	11	248	90
2509	11	249	91
2510	12	249	91
2511	13	250	91
2512	14	250	91
2513	15	251	91
2514	16	252	91
2515	17	252	91
2516	18	253	91
2517	19	253	91
2518	19	254	91
2519	20	254	91
2520	21	255	91
2521	22	255	91
2522	23	256	92
2523	24	256	92
2524	25	257	92
2525	26	257	92
2526	27	258	92
2527	28	258	92
2528	29	259	92
2529	30	259	92
2530	31	260	92
2531	31	260	92
2532	32	261	92
2533	33	261	92
2534	34	262	92
2535	35	262	93
2536	36	263	93
2537	37	263	93
2538	38	263	93
2539	39	264	93
2540	40	264	93
2541	41	265	93
2542	42	265	93
2543	43	265	93
2544	44	266	93
2545	45	266	93
2546	46	267	93
2547	47	267	93
2548	48	267	93
2549	49	268	94
2550	50	268	94
2551	51	268	94
2552	52	269	94
2553	53	269	94
2554	54	269	94
2555	55	270	94
2556	56	270	94
2557	57	270	94
2558	58	270	94
2559	59	271	94
2560	60	271	94
2561	61	271	94
2562	62	272	95
2563	63	272	95
2564	64	272	95
2565	65	272	95
2566	66	273	95
2567	67	273	95
2568	68	273	95
2569	69	273	95
2570	70	273	95
2571	72	274	95
2572	73	274	95
2573	74	274	95
2574	75	274	95
2575	76	274	96
2576	77	274	96
2577	78	275	96
2578	79	275	96
2579	80	275	96
2580	81	275	96
2581	82	275	96
2582	83	275	96
2583	84	275	96
2584	85	275	96
2585	86	276	96
2586	87	276	96
2587	88	276	96
2588	89	276	96
2589	90	276	97
2590	91	276	97
2591	93	276	97
2592	94	276	97
2593	95	276	97
2594	96	276	97
2595	97	276	97
2596	98	276	97
2597	99	276	97
2598	100	276	97
2599	101	276	97
2600	102	276	97
2601	103	276	97
2602	104	276	98
2603	105	276	98
2604	106	276	98
2605	107	276	98
2606	108	276	98
2607	109	276	98
2608	110	276	98
2609	112	276	98
2610	113	276	98
2611	114	276	98
2612	115	276	98
2613	116	275	98
2614	117	275	98
2615	118	275	99
2616	119	275	99
2617	120	275	99
2618	121	275	99
2619	122	275	99
2620	123	274	99
2621	124	274	99
2622	125	274	99
2623	126	274	99
2624	127	274	99
2625	128	274	99
2626	129	273	99
2627	130	273	99
2628	131	273	100
2629	132	273	100
2630	133	273	100
2631	135	272	100
2632	136	272	100
2633	137	272	100
2634	138	272	100
2635	139	271	100
2636	140	271	100
2637	141	271	100
2638	142	271	100
2639	143	270	100
2640	144	270	100
2641	145	270	100
2642	146	269	101
2643	147	269	101
2644	148	269	101
2645	149	268	101
2646	150	268	101
2647	151	268	101
2648	152	267	101
2649	153	267	101
2650	154	267	101
2651	155	266	101
2652	156	266	101
2653	157	266	101
2654	158	265	101
2655	159	265	102
2656	160	264	102
2657	161	264	102
2658	162	264	102
2659	163	263	102
2660	164	263	102
2661	165	262	102
2662	165	262	102
2663	166	261	102
2664	167	261	102
2665	168	260	102
2666	169	260	102
2667	170	260	102
2668	171	259	103
2669	172	259	103
2670	173	258	103
2671	174	258	103
2672	175	257	103
2673	176	257	103
2674	177	256	103
2675	178	256	103
2676	179	255	103
2677	180	254	103
2678	180	254	103
2679	181	253	103
2680	182	253	103
2681	183	252	104
2682	184	252	104
2683	185	251	104
2684	186	251	104
2685	187	250	104
2686	188	249	104
2687	188	249	104
2688	189	248	104
2689	190	248	104
2690	191	247	104
2691	192	246	104
2692	193	246	104
2693	194	245	104
2694	194	244	104
2695	195	244	105
2696	196	243	105
2697	197	242	105
2698	198	242	105
2699	199	241	105
2700	199	241	105
2701	200	240	105
2702	201	239	105
2703	202	238	105
2704	203	238	105
2705	203	237	105
2706	204	236	105
2707	205	236	105
2708	206	235	106
